MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,timestamp,clf_target,y_pred_proba,y_pred
6.3215,4.0,7.2110091743119265,1.0642201834862386,368.0,3.376146788990826,37.33,-120.46,2021-02-03 17:00:00,0,0.73,0
3.2852,17.0,5.5353260869565215,1.0606884057971016,2950.0,2.6721014492753623,37.33,-120.46,2021-02-03 18:00:00,0,0.13,0
5.2662,16.0,5.869337979094077,0.926829268292683,1770.0,3.083623693379791,37.31,-120.44,2021-02-03 19:00:00,0,0.48,0
3.7652,20.0,6.115921787709497,1.0516759776536313,2055.0,2.870111731843576,37.31,-120.45,2021-02-03 20:00:00,0,0.11,0
3.48,26.0,5.610619469026549,1.0123893805309734,1524.0,2.697345132743363,37.31,-120.46,2021-02-03 21:00:00,0,0.09,0
2.355,42.0,4.620352250489237,1.0019569471624266,1684.0,3.295499021526419,37.31,-120.48,2021-02-03 22:00:00,0,0.03,0
2.6797,36.0,4.793791574279379,0.9600886917960088,1048.0,2.3237250554323725,37.31,-120.5,2021-02-03 23:00:00,0,0.07,0
2.0521,45.0,4.506142506142506,1.0343980343980343,1405.0,3.4520884520884523,37.31,-120.49,2021-02-04 00:00:00,0,0.02,0
1.5427,49.0,4.298969072164948,1.0589101620029455,1956.0,2.8807069219440358,37.3,-120.48,2021-02-04 01:00:00,0,0.05,0
1.5,39.0,3.242811501597444,1.1373801916932906,875.0,2.7955271565495208,37.3,-120.48,2021-02-04 02:00:00,0,0.07,0
1.3125,50.0,3.94,1.236,621.0,2.484,37.3,-120.49,2021-02-04 03:00:00,0,0.07,0
3.0515,21.0,5.328450269853508,1.0339244410177333,3967.0,3.058596761757903,37.31,-120.44,2021-02-04 04:00:00,0,0.09,0
2.7344,35.0,5.735955056179775,1.0617977528089888,953.0,2.676966292134832,37.31,-120.46,2021-02-04 05:00:00,0,0.06,0
2.1838,40.0,4.977088948787062,1.0390835579514826,2102.0,2.8328840970350404,37.3,-120.47,2021-02-04 06:00:00,0,0.03,0
2.3095,36.0,4.692847124824684,1.0364656381486677,2151.0,3.016830294530154,37.3,-120.46,2021-02-04 07:00:00,0,0.01,0
1.7679,20.0,4.883052527254708,1.0327056491575817,4205.0,4.167492566897919,37.29,-120.51,2021-02-04 08:00:00,0,0.07,0
1.76,29.0,3.664335664335664,1.062937062937063,1697.0,3.955710955710956,37.3,-120.5,2021-02-04 09:00:00,0,0.02,0
1.75,35.0,3.82798833819242,0.9446064139941692,1350.0,3.935860058309038,37.3,-120.49,2021-02-04 10:00:00,0,0.03,0
1.0955,17.0,4.147766323024055,1.0206185567010309,2487.0,4.27319587628866,37.29,-120.49,2021-02-04 11:00:00,0,0.05,0
1.2054,16.0,3.34375,0.9910714285714286,1277.0,5.700892857142857,37.29,-120.47,2021-02-04 12:00:00,0,0.06,0
1.5635,17.0,3.4126506024096384,1.0436746987951808,3200.0,4.819277108433735,37.29,-120.48,2021-02-04 13:00:00,0,0.11,0
1.7756,19.0,5.009708737864078,1.0323624595469256,1227.0,3.970873786407767,37.28,-120.47,2021-02-04 14:00:00,0,0.02,0
1.9535,11.0,4.613941018766756,1.021447721179625,1708.0,4.579088471849866,37.28,-120.49,2021-02-04 15:00:00,0,0.05,0
2.3929,12.0,4.8720136518771335,1.0204778156996588,1658.0,2.8293515358361776,37.28,-120.44,2021-02-04 16:00:00,0,0.06,0
1.7222,18.0,4.7908745247148286,1.0190114068441063,576.0,2.1901140684410647,37.29,-120.44,2021-02-04 17:00:00,0,0.01,0
2.3594,30.0,5.03728813559322,1.076271186440678,1940.0,3.288135593220339,37.29,-120.46,2021-02-04 18:00:00,0,0.05,0
5.9378,15.0,7.572769953051643,0.9530516431924884,673.0,3.15962441314554,37.35,-120.43,2021-02-04 19:00:00,1,0.61,0
1.5917,28.0,5.45136186770428,1.1361867704280155,967.0,3.762645914396887,37.3,-120.4,2021-02-04 20:00:00,0,0.01,0
2.4286,33.0,5.674285714285714,1.062857142857143,556.0,3.177142857142857,37.34,-120.3,2021-02-04 21:00:00,0,0.03,0
2.3382,38.0,5.142857142857143,1.1607142857142858,478.0,4.267857142857143,37.29,-120.32,2021-02-04 22:00:00,0,0.01,0
1.6929,40.0,4.521994134897361,1.0,1283.0,3.7624633431085046,37.29,-120.31,2021-02-04 23:00:00,0,0.02,0
1.5938,36.0,5.537142857142857,1.177142857142857,732.0,4.182857142857143,37.29,-120.31,2021-02-05 00:00:00,0,0.01,0
1.6172,9.0,3.657894736842105,0.9894736842105264,810.0,4.2631578947368425,37.29,-120.32,2021-02-05 01:00:00,0,0.04,0
2.1845,34.0,4.987951807228916,0.9879518072289156,1110.0,3.3433734939759034,37.23,-120.25,2021-02-05 02:00:00,0,0.0,0
3.3929,31.0,6.951704545454546,1.3210227272727273,1313.0,3.730113636363636,37.21,-120.24,2021-02-05 03:00:00,0,0.05,0
2.0,17.0,7.289156626506024,1.9156626506024097,416.0,5.0120481927710845,37.31,-120.35,2021-02-05 04:00:00,0,0.0,0
3.1738,31.0,5.510028653295129,0.9770773638968482,806.0,2.30945558739255,37.25,-121.0,2021-02-05 05:00:00,0,0.1,0
1.7062,45.0,4.943502824858757,1.0480225988700564,847.0,2.3926553672316384,37.26,-121.0,2021-02-05 06:00:00,0,0.02,0
2.6087,21.0,5.193029490616622,1.0428954423592494,1002.0,2.6863270777479893,37.25,-121.0,2021-02-05 07:00:00,0,0.03,0
2.7316,16.0,5.226415094339623,1.080188679245283,1135.0,2.67688679245283,37.25,-121.01,2021-02-05 08:00:00,0,0.04,0
3.0909,30.0,5.503171247357294,1.0718816067653276,1491.0,3.1522198731501057,37.18,-121.06,2021-02-05 09:00:00,0,0.08,0
3.2262,25.0,10.787581699346406,2.215686274509804,994.0,3.2483660130718954,37.21,-120.89,2021-02-05 10:00:00,0,0.27,0
2.0216,17.0,4.581967213114754,1.1065573770491803,560.0,2.295081967213114,37.09,-121.02,2021-02-05 11:00:00,0,0.02,0
2.5074,33.0,5.665441176470588,1.150735294117647,880.0,3.235294117647059,36.94,-121.02,2021-02-05 12:00:00,0,0.05,0
3.125,28.0,6.325842696629214,1.4157303370786516,1057.0,3.958801498127341,37.01,-120.77,2021-02-05 13:00:00,0,0.05,0
2.875,43.0,5.391304347826087,1.072463768115942,801.0,3.869565217391304,37.09,-120.95,2021-02-05 14:00:00,0,0.04,0
4.1779,3.0,7.461873638344227,1.3311546840958606,1588.0,3.4596949891067537,37.08,-120.85,2021-02-05 15:00:00,0,0.2,0
2.5363,16.0,5.279411764705882,1.0647058823529412,1642.0,4.829411764705882,37.07,-120.85,2021-02-05 16:00:00,0,0.03,0
2.2019,24.0,4.967320261437909,1.0947712418300657,882.0,2.8823529411764706,37.07,-120.84,2021-02-05 17:00:00,0,0.01,0
1.1301,14.0,4.278409090909091,1.0795454545454546,1096.0,3.113636363636364,37.06,-120.84,2021-02-05 18:00:00,0,0.04,0
1.5479,31.0,4.14785373608903,1.0254372019077902,1796.0,2.855325914149444,37.06,-120.85,2021-02-05 19:00:00,0,0.01,0
3.6331,26.0,4.917874396135265,0.9685990338164252,1343.0,3.243961352657005,37.07,-120.87,2021-02-05 20:00:00,0,0.13,0
2.595,29.0,5.635627530364372,1.051282051282051,2092.0,2.823211875843455,37.05,-120.87,2021-02-05 21:00:00,0,0.03,0
3.1719,32.0,6.208154506437769,1.0321888412017168,1198.0,2.570815450643777,37.05,-120.85,2021-02-05 22:00:00,0,0.04,0
5.3988,8.0,7.043478260869565,1.0253623188405796,814.0,2.949275362318841,37.05,-120.84,2021-02-05 23:00:00,0,0.74,0
2.9063,9.0,4.409090909090909,0.9090909090909092,91.0,4.136363636363637,37.08,-120.79,2021-02-06 00:00:00,0,0.21,0
2.5598,16.0,5.117808219178082,1.0424657534246575,1942.0,2.66027397260274,37.07,-120.83,2021-02-06 01:00:00,0,0.03,0
1.933,15.0,5.431372549019608,1.1294117647058823,775.0,3.0392156862745097,37.05,-120.82,2021-02-06 02:00:00,0,0.02,0
2.4398,22.0,5.503105590062112,1.0745341614906831,595.0,3.695652173913044,37.09,-120.65,2021-02-06 03:00:00,0,0.01,0
1.7841,34.0,5.171348314606742,0.99438202247191,1019.0,2.8623595505617976,37.03,-120.61,2021-02-06 04:00:00,0,0.0,0
2.9271,32.0,4.102564102564102,0.935897435897436,222.0,2.8461538461538463,36.99,-120.7,2021-02-06 05:00:00,0,0.04,0
1.7188,26.0,4.93646408839779,1.0055248618784531,1548.0,4.276243093922652,36.98,-120.65,2021-02-06 06:00:00,0,0.01,0
2.0595,20.0,4.712871287128713,0.9683168316831684,1581.0,3.130693069306931,36.98,-120.63,2021-02-06 07:00:00,0,0.0,0
2.2794,23.0,5.763414634146342,1.0951219512195125,1168.0,2.848780487804878,36.99,-120.64,2021-02-06 08:00:00,0,0.02,0
1.9732,32.0,4.989837398373984,1.032520325203252,1344.0,2.731707317073171,36.99,-120.62,2021-02-06 09:00:00,0,0.0,0
1.6607,18.0,5.125,0.9375,104.0,3.25,37.37,-120.67,2021-02-06 10:00:00,0,0.08,0
2.1434,42.0,6.631818181818182,1.309090909090909,1182.0,2.6863636363636365,41.78,-121.16,2021-02-06 11:00:00,0,0.03,0
2.4519,22.0,6.785942492012779,1.3801916932907348,829.0,2.648562300319489,41.31,-121.18,2021-02-06 12:00:00,0,0.01,0
2.2321,21.0,5.803191489361702,1.1063829787234043,660.0,3.5106382978723403,41.54,-120.87,2021-02-06 13:00:00,0,0.02,0
2.5074,16.0,7.365284974093265,1.461139896373057,892.0,2.3108808290155443,41.35,-120.51,2021-02-06 14:00:00,0,0.01,0
2.0227,20.0,7.552486187845304,1.569060773480663,429.0,2.3701657458563536,41.82,-120.48,2021-02-06 15:00:00,0,0.0,0
2.0903,34.0,7.612359550561798,1.4719101123595506,434.0,2.438202247191011,41.79,-120.08,2021-02-06 16:00:00,0,0.04,0
2.6062,33.0,6.997518610421836,1.2779156327543424,976.0,2.4218362282878414,41.4,-120.12,2021-02-06 17:00:00,0,0.06,0
2.0802,22.0,5.577681874229347,1.1288532675709002,4276.0,2.636251541307028,41.61,-120.55,2021-02-06 18:00:00,0,0.05,0
2.35,14.0,5.3418803418803416,1.1623931623931625,721.0,3.0811965811965814,38.51,-119.54,2021-02-06 19:00:00,0,0.02,0
1.5817,20.0,7.190476190476191,1.5897435897435896,682.0,2.498168498168498,38.53,-119.44,2021-02-06 20:00:00,0,0.06,0
2.9509,19.0,11.625874125874128,2.3076923076923075,750.0,2.6223776223776225,38.26,-119.3,2021-02-06 21:00:00,0,0.13,0
3.5469,15.0,5.829411764705882,1.6294117647058823,419.0,2.4647058823529413,38.03,-118.98,2021-02-06 22:00:00,0,0.09,0
3.5294,12.0,14.113821138211382,2.861788617886179,330.0,2.682926829268293,37.8,-119.07,2021-02-06 23:00:00,0,0.12,0
2.7656,17.0,12.7421875,2.6171875,285.0,2.2265625,37.78,-119.08,2021-02-07 00:00:00,0,0.14,0
2.35,15.0,6.337175792507205,1.3054755043227666,899.0,2.590778097982709,37.7,-118.45,2021-02-07 01:00:00,0,0.08,0
3.7315,20.0,7.368303571428571,1.7388392857142858,1085.0,2.421875,37.58,-118.74,2021-02-07 02:00:00,0,0.15,0
4.2381,11.0,11.402898550724638,2.020289855072464,901.0,2.6115942028985506,37.64,-118.96,2021-02-07 03:00:00,1,0.19,0
3.2431,14.0,52.848214285714285,11.410714285714286,265.0,2.3660714285714284,37.64,-119.02,2021-02-07 04:00:00,1,0.25,0
4.5375,18.0,8.629807692307692,2.0,483.0,2.3221153846153846,37.65,-118.98,2021-02-07 05:00:00,1,0.36,0
5.01,20.0,17.54609929078014,4.432624113475177,338.0,2.397163120567376,37.65,-118.99,2021-02-07 06:00:00,1,0.4,0
3.05,17.0,8.32008830022075,2.004415011037528,1160.0,2.5607064017660046,37.64,-118.98,2021-02-07 07:00:00,1,0.1,0
3.0685,13.0,8.149572649572649,2.324786324786325,575.0,2.4572649572649574,37.64,-118.97,2021-02-07 08:00:00,0,0.13,0
3.0921,14.0,16.67153284671533,4.54014598540146,342.0,2.4963503649635035,37.64,-118.97,2021-02-07 09:00:00,0,0.14,0
3.6042,14.0,18.846938775510203,4.479591836734694,238.0,2.4285714285714284,37.64,-118.97,2021-02-07 10:00:00,0,0.14,0
3.2917,10.0,34.57142857142857,7.022321428571429,483.0,2.15625,37.63,-118.99,2021-02-07 11:00:00,1,0.24,0
4.1742,17.0,5.082224909310762,0.9866989117291416,2900.0,3.506650544135429,36.72,-121.64,2021-02-07 12:00:00,0,0.19,0
3.9818,19.0,5.335106382978723,1.077659574468085,3251.0,3.4585106382978723,36.71,-121.63,2021-02-07 13:00:00,0,0.14,0
4.3451,24.0,6.483771251931993,1.0911901081916535,2200.0,3.400309119010819,36.71,-121.62,2021-02-07 14:00:00,1,0.3,0
5.0374,30.0,5.412955465587045,1.0242914979757085,838.0,3.3927125506072877,36.74,-121.62,2021-02-07 15:00:00,0,0.48,0
4.1675,32.0,5.73492286115007,1.0308555399719497,2927.0,4.105189340813464,36.7,-121.64,2021-02-07 16:00:00,0,0.19,0
3.0827,29.0,4.791505791505792,1.0193050193050193,2773.0,2.6766409266409266,36.7,-121.65,2021-02-07 17:00:00,0,0.11,0
3.2929,27.0,5.068711656441717,1.087116564417178,2002.0,2.456441717791411,36.71,-121.66,2021-02-07 18:00:00,0,0.2,0
3.4222,33.0,5.073322932917317,0.982839313572543,2010.0,3.135725429017161,36.7,-121.66,2021-02-07 19:00:00,0,0.11,0
2.7367,21.0,4.108389786347056,1.04794163626889,4907.0,2.5570609692548203,36.69,-121.65,2021-02-07 20:00:00,0,0.15,0
2.3463,16.0,4.196805111821086,1.0242811501597444,6012.0,3.8415335463258784,36.68,-121.64,2021-02-07 21:00:00,0,0.04,0
2.1766,24.0,3.690883190883191,1.052706552706553,3243.0,4.619658119658119,36.68,-121.63,2021-02-07 22:00:00,0,0.1,0
2.8542,37.0,3.996192893401015,1.0571065989847717,3456.0,4.385786802030457,36.68,-121.61,2021-02-07 23:00:00,0,0.15,0
2.4884,43.0,4.202321724709784,0.9817578772802652,2448.0,4.059701492537314,36.68,-121.62,2021-02-08 00:00:00,0,0.06,0
2.0244,19.0,3.915743670886076,1.0352056962025316,11272.0,4.458860759493671,36.69,-121.61,2021-02-08 01:00:00,0,0.05,0
2.5224,39.0,4.110970996216897,1.0353089533417403,3130.0,3.9470365699873895,36.67,-121.61,2021-02-08 02:00:00,0,0.1,0
2.8942,45.0,4.45609756097561,0.9951219512195122,1507.0,3.675609756097561,36.67,-121.62,2021-02-08 03:00:00,0,0.03,0
2.5329,31.0,4.055639097744361,1.037593984962406,2220.0,3.338345864661654,36.67,-121.62,2021-02-08 04:00:00,0,0.05,0
2.5263,34.0,4.4631956912028725,1.0053859964093357,2443.0,4.385996409335728,36.67,-121.63,2021-02-08 05:00:00,0,0.06,0
3.0197,28.0,4.266666666666667,1.1,214.0,3.566666666666667,36.67,-121.64,2021-02-08 06:00:00,0,0.18,0
1.6071,44.0,3.8625,1.5125,315.0,3.9375,36.65,-121.63,2021-02-08 07:00:00,0,0.06,0
5.2285,24.0,5.932710280373832,0.9457943925233644,1466.0,2.7401869158878505,36.66,-121.64,2021-02-08 08:00:00,1,0.45,0
3.2355,30.0,5.00668449197861,1.0254010695187166,1762.0,2.355614973262032,36.66,-121.65,2021-02-08 09:00:00,1,0.13,0
3.5288,42.0,5.31960049937578,1.048689138576779,2013.0,2.51310861423221,36.66,-121.65,2021-02-08 10:00:00,1,0.12,0
2.8924,52.0,5.355353075170843,1.0455580865603644,1169.0,2.662870159453303,36.67,-121.65,2021-02-08 11:00:00,1,0.13,0
1.9385,28.0,3.6,1.0392523364485982,1717.0,3.209345794392523,36.67,-121.65,2021-02-08 12:00:00,0,0.03,0
0.9914,10.0,3.637450199203187,1.0557768924302788,508.0,2.0239043824701195,36.68,-121.66,2021-02-08 13:00:00,0,0.05,0
3.1439,40.0,5.102836879432624,1.049645390070922,1444.0,2.5602836879432624,36.67,-121.66,2021-02-08 14:00:00,1,0.13,0
3.1071,40.0,4.915354330708661,1.0236220472440944,1275.0,2.50984251968504,36.67,-121.66,2021-02-08 15:00:00,1,0.14,0
3.6875,19.0,4.979277364505845,1.0520722635494155,4259.0,2.263018065887354,36.66,-121.67,2021-02-08 16:00:00,1,0.26,0
3.9219,24.0,5.483928571428572,0.9714285714285714,1477.0,2.6375,36.67,-121.67,2021-02-08 17:00:00,1,0.18,0
5.0,26.0,5.768072289156627,1.0210843373493976,2780.0,2.791164658634538,36.67,-121.68,2021-02-08 18:00:00,1,0.48,0
2.8289,38.0,4.438148443735036,1.031125299281724,3523.0,2.8116520351157224,36.68,-121.67,2021-02-08 19:00:00,1,0.07,0
3.7912,6.0,4.4686315789473685,1.0463157894736843,7249.0,3.0522105263157893,36.69,-121.66,2021-02-08 20:00:00,1,0.26,0
2.7321,28.0,5.043269230769231,1.1298076923076923,705.0,3.389423076923077,36.85,-121.79,2021-02-08 21:00:00,0,0.21,0
3.3472,37.0,6.625,1.015625,266.0,4.15625,36.87,-121.77,2021-02-08 22:00:00,1,0.16,0
2.5195,23.0,3.331476323119777,1.004178272980501,3074.0,4.281337047353761,36.9,-121.73,2021-02-08 23:00:00,0,0.21,0
4.6125,16.0,6.109090909090909,1.0363636363636364,1103.0,4.010909090909091,36.9,-121.71,2021-02-09 00:00:00,1,0.46,0
5.2729,13.0,6.559055118110236,1.0236220472440944,405.0,3.188976377952756,36.9,-121.68,2021-02-09 01:00:00,1,0.6,0
5.5148,15.0,5.706783369803063,1.0021881838074398,1531.0,3.350109409190372,36.89,-121.66,2021-02-09 02:00:00,1,0.61,0
3.6693,28.0,5.088028169014085,0.943661971830986,1017.0,3.580985915492957,36.83,-121.76,2021-02-09 03:00:00,1,0.11,0
4.4271,28.0,5.743055555555555,1.2361111111111112,703.0,4.881944444444445,36.86,-121.73,2021-02-09 04:00:00,1,0.44,0
3.7766,19.0,5.138211382113822,1.1260162601626016,2332.0,4.739837398373984,36.88,-121.71,2021-02-09 05:00:00,1,0.18,0
3.6607,22.0,5.744493392070485,1.224669603524229,887.0,3.907488986784141,36.85,-121.73,2021-02-09 06:00:00,1,0.24,0
4.9107,19.0,5.58,1.0333333333333334,1551.0,3.4466666666666668,36.84,-121.7,2021-02-09 07:00:00,1,0.48,0
4.5787,20.0,6.117370892018779,0.9953051643192488,1361.0,3.194835680751173,36.85,-121.65,2021-02-09 08:00:00,1,0.36,0
3.338,19.0,5.07981220657277,0.9624413145539906,1309.0,3.072769953051643,36.8,-121.69,2021-02-09 09:00:00,1,0.12,0
4.3814,16.0,6.286415711947627,1.0147299509001635,1799.0,2.944353518821604,36.79,-121.74,2021-02-09 10:00:00,1,0.42,0
3.2969,18.0,5.526462395543176,1.0557103064066853,1078.0,3.002785515320334,36.81,-121.72,2021-02-09 11:00:00,1,0.22,0
4.5272,18.0,6.1943231441048034,1.1397379912663756,1454.0,3.1746724890829694,36.81,-121.69,2021-02-09 12:00:00,1,0.35,0
5.0092,17.0,6.117004680187208,1.0202808112324493,1895.0,2.9563182527301093,36.82,-121.66,2021-02-09 13:00:00,1,0.5,0
4.1696,18.0,6.166101694915255,0.9593220338983052,919.0,3.115254237288136,36.82,-121.64,2021-02-09 14:00:00,1,0.22,0
3.8424,21.0,5.851282051282051,1.317948717948718,671.0,3.441025641025641,36.75,-121.76,2021-02-09 15:00:00,0,0.24,0
3.0347,21.0,5.334883720930232,1.1116279069767443,1306.0,3.0372093023255813,36.77,-121.7,2021-02-09 16:00:00,1,0.12,0
2.3384,27.0,3.2289156626506026,1.0100401606425702,2031.0,4.078313253012048,36.77,-121.76,2021-02-09 17:00:00,0,0.12,0
3.2937,25.0,4.746153846153846,1.0717948717948718,1678.0,4.302564102564102,36.77,-121.75,2021-02-09 18:00:00,0,0.21,0
2.7694,32.0,4.473007712082262,1.025706940874036,1563.0,4.017994858611825,36.76,-121.75,2021-02-09 19:00:00,0,0.09,0
4.1696,30.0,6.083333333333333,1.0277777777777777,1372.0,3.175925925925926,36.74,-121.64,2021-02-09 20:00:00,1,0.27,0
4.5812,18.0,6.066666666666666,1.0256410256410255,2975.0,3.051282051282051,36.8,-121.64,2021-02-09 21:00:00,1,0.4,0
5.2203,18.0,7.191780821917808,1.0502283105022832,751.0,3.429223744292237,36.81,-121.6,2021-02-09 22:00:00,1,0.46,0
4.7969,15.0,6.63939393939394,1.084848484848485,1150.0,3.484848484848485,36.77,-121.65,2021-02-09 23:00:00,1,0.22,0
3.2652,12.0,4.39935956084172,1.0274473924977128,12153.0,2.779734675205856,36.72,-121.68,2021-02-10 00:00:00,0,0.18,0
3.3456,37.0,4.514084507042254,0.908450704225352,458.0,3.2253521126760565,36.67,-121.7,2021-02-10 01:00:00,1,0.07,0
3.6286,52.0,5.591439688715953,1.1595330739299612,836.0,3.252918287937743,36.63,-121.62,2021-02-10 02:00:00,0,0.22,0
3.525,12.0,6.143636363636364,1.1281818181818182,3918.0,3.561818181818182,36.7,-121.54,2021-02-10 03:00:00,1,0.12,0
2.5986,11.0,4.264253393665158,0.9936651583710407,5982.0,5.4135746606334845,36.69,-121.62,2021-02-10 04:00:00,0,0.13,0
2.2667,12.0,3.436241610738255,0.9664429530201344,767.0,5.147651006711409,36.69,-121.62,2021-02-10 05:00:00,0,0.02,0
6.0332,19.0,7.062962962962963,1.1962962962962962,681.0,2.522222222222222,36.62,-121.69,2021-02-10 06:00:00,1,0.61,0
5.0162,19.0,7.0534653465346535,1.0495049504950495,1607.0,3.1821782178217823,36.6,-121.7,2021-02-10 07:00:00,1,0.39,0
6.1551,11.0,7.25615763546798,1.0307881773399017,2327.0,2.8657635467980294,36.58,-121.67,2021-02-10 08:00:00,1,0.51,0
5.1788,34.0,5.340579710144928,1.0144927536231885,362.0,2.6231884057971016,36.55,-121.59,2021-02-10 09:00:00,1,0.42,0
7.6245,21.0,6.663822525597269,0.9948805460750854,1528.0,2.6075085324232083,36.55,-121.7,2021-02-10 10:00:00,1,0.73,0
8.0922,15.0,7.2477558348294435,1.052064631956912,1596.0,2.865350089766607,36.52,-121.69,2021-02-10 11:00:00,1,0.7,0
2.3879,14.0,3.980477223427332,1.0151843817787418,1867.0,4.049891540130152,36.5,-121.43,2021-02-10 12:00:00,0,0.03,0
3.2219,31.0,4.825958702064897,1.12094395280236,1468.0,4.330383480825959,36.51,-121.44,2021-02-10 13:00:00,0,0.11,0
1.775,29.0,3.827838827838828,1.1391941391941391,1245.0,4.56043956043956,36.51,-121.45,2021-02-10 14:00:00,0,0.04,0
2.8775,13.0,4.68586387434555,1.0837696335078535,2474.0,4.317626527050611,36.57,-121.42,2021-02-10 15:00:00,0,0.11,0
1.9722,28.0,5.212435233160622,1.1813471502590671,738.0,3.823834196891192,36.49,-121.48,2021-02-10 16:00:00,1,0.01,0
4.4209,33.0,5.709864603481625,1.0928433268858802,1264.0,2.4448742746615086,36.49,-121.74,2021-02-10 17:00:00,1,0.49,0
5.6383,27.0,6.45841784989858,1.054766734279919,1121.0,2.2738336713995944,36.5,-121.73,2021-02-10 18:00:00,1,0.68,0
4.25,28.0,5.653295128939828,0.982808022922636,970.0,2.7793696275071635,36.47,-121.74,2021-02-10 19:00:00,1,0.46,0
3.5039,19.0,5.0233644859813085,1.1191588785046729,1052.0,2.457943925233645,36.48,-121.7,2021-02-10 20:00:00,1,0.21,0
4.7891,20.0,5.493827160493828,1.1934156378600822,717.0,2.950617283950617,36.43,-121.62,2021-02-10 21:00:00,1,0.4,0
6.1668,9.0,7.596153846153846,1.3798076923076923,465.0,2.235576923076923,36.37,-121.66,2021-02-10 22:00:00,1,0.6,0
2.6629,21.0,4.858156028368795,1.0904255319148937,2630.0,4.663120567375887,36.42,-121.31,2021-02-10 23:00:00,0,0.09,0
3.0437,20.0,3.860805860805861,0.9853479853479854,1219.0,4.465201465201465,36.42,-121.32,2021-02-11 00:00:00,0,0.1,0
2.7153,22.0,4.736245954692556,1.0307443365695792,2546.0,4.119741100323624,36.43,-121.32,2021-02-11 01:00:00,0,0.06,0
2.625,40.0,3.173469387755102,0.9897959183673468,902.0,4.6020408163265305,36.43,-121.33,2021-02-11 02:00:00,0,0.08,0
3.3289,39.0,5.580487804878048,1.2902439024390244,1449.0,3.5341463414634147,36.38,-121.4,2021-02-11 03:00:00,1,0.12,0
3.0543,23.0,4.584245076586433,1.1728665207877462,1858.0,4.065645514223195,36.33,-121.23,2021-02-11 04:00:00,0,0.08,0
2.9184,12.0,4.480300187617261,1.0150093808630394,4601.0,4.316135084427767,36.32,-121.25,2021-02-11 05:00:00,0,0.15,0
2.3,30.0,3.65,1.025,164.0,4.1,36.32,-121.26,2021-02-11 06:00:00,1,0.06,0
3.1222,13.0,4.231958762886598,1.077319587628866,1534.0,3.953608247422681,36.33,-121.24,2021-02-11 07:00:00,0,0.1,0
2.6648,33.0,6.454198473282442,1.1755725190839694,792.0,3.0229007633587788,36.34,-121.24,2021-02-11 08:00:00,0,0.03,0
2.1107,16.0,5.9106529209622,1.6254295532646048,1427.0,4.903780068728523,36.21,-121.12,2021-02-11 09:00:00,0,0.04,0
3.1929,27.0,4.122905027932961,0.9832402234636872,1156.0,3.2290502793296088,36.21,-121.13,2021-02-11 10:00:00,0,0.08,0
1.7548,30.0,4.227920227920228,1.1794871794871795,1200.0,3.418803418803418,36.21,-121.13,2021-02-11 11:00:00,0,0.05,0
3.4821,34.0,4.577696526508227,1.0054844606946984,1810.0,3.3089579524680075,36.21,-121.13,2021-02-11 12:00:00,0,0.06,0
2.9559,16.0,4.284403669724771,1.0160550458715596,1323.0,3.0344036697247705,36.2,-121.13,2021-02-11 13:00:00,0,0.06,0
2.6801,12.0,4.378486055776892,1.0099601593625498,1971.0,3.926294820717132,36.24,-121.02,2021-02-11 14:00:00,0,0.03,0
3.9647,12.0,5.629518072289157,1.069277108433735,2337.0,3.519578313253012,36.14,-121.2,2021-02-11 15:00:00,0,0.16,0
3.0526,28.0,8.13076923076923,1.9153846153846157,288.0,2.2153846153846155,36.16,-121.39,2021-02-11 16:00:00,0,0.14,0
3.5547,31.0,5.552238805970149,1.0149253731343284,479.0,7.149253731343284,35.95,-121.32,2021-02-11 17:00:00,1,0.15,0
3.3724,16.0,5.740671641791045,1.171641791044776,1479.0,2.7593283582089554,35.94,-121.0,2021-02-11 18:00:00,0,0.06,0
2.4881,29.0,6.101910828025478,1.2292993630573248,1019.0,3.245222929936306,36.06,-120.79,2021-02-11 19:00:00,0,0.03,0
5.3245,39.0,6.508474576271187,1.3728813559322033,264.0,2.23728813559322,35.91,-120.51,2021-02-11 20:00:00,1,0.46,0
3.7083,14.0,6.304093567251462,1.5263157894736843,382.0,2.2339181286549707,36.42,-121.91,2021-02-11 21:00:00,1,0.34,0
2.6094,20.0,5.068783068783069,1.2962962962962965,590.0,3.121693121693122,36.25,-121.84,2021-02-11 22:00:00,1,0.22,0
3.2375,25.0,3.392523364485981,1.280373831775701,411.0,1.9205607476635516,36.14,-121.62,2021-02-11 23:00:00,1,0.36,0
5.1506,20.0,6.201727328809377,1.0906847624922886,3083.0,1.9019123997532388,36.55,-121.87,2021-02-12 00:00:00,1,0.61,0
5.5469,22.0,4.7967032967032965,0.9972527472527472,886.0,2.434065934065934,36.54,-121.82,2021-02-12 01:00:00,1,0.55,0
10.1854,18.0,6.806451612903226,1.0498533724340176,803.0,2.3548387096774195,36.53,-121.77,2021-02-12 02:00:00,1,0.76,0
6.5234,18.0,7.292626728110599,1.228110599078341,1312.0,3.0230414746543777,36.52,-121.84,2021-02-12 03:00:00,1,0.66,0
5.8142,28.0,7.648648648648648,1.237837837837838,898.0,2.427027027027027,36.49,-121.88,2021-02-12 04:00:00,1,0.69,0
