MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,timestamp,y_pred_proba,y_pred
2.7031,10.0,4.507204610951009,1.144092219020173,643.0,1.853025936599424,37.98,-121.33,2021-11-11 05:00:00,0.23,0
4.2589,8.0,5.145714285714286,1.0857142857142856,684.0,1.9542857142857144,37.99,-121.36,2021-11-11 06:00:00,0.5,0
5.3002,8.0,6.687022900763359,1.089058524173028,1158.0,2.946564885496183,37.98,-121.34,2021-11-11 07:00:00,0.9,1
4.3008,33.0,6.314159292035399,1.081858407079646,1109.0,2.4535398230088497,38.02,-121.33,2021-11-11 08:00:00,0.45,0
5.1202,30.0,6.170662905500706,0.9717912552891396,2038.0,2.874471086036672,38.02,-121.34,2021-11-11 09:00:00,0.64,0
3.1827,31.0,5.771653543307087,1.0393700787401574,608.0,2.393700787401575,38.02,-121.33,2021-11-11 10:00:00,0.13,0
4.3008,37.0,5.862686567164179,0.9402985074626866,915.0,2.7313432835820897,38.02,-121.33,2021-11-11 11:00:00,0.35,0
4.4063,20.0,5.900560224089636,1.0518207282913166,2071.0,2.900560224089636,38.03,-121.34,2021-11-11 12:00:00,0.4,0
4.918,19.0,5.930555555555555,1.0104166666666667,906.0,3.145833333333333,38.03,-121.33,2021-11-11 13:00:00,0.45,0
5.5427,4.0,6.570291777188329,0.9522546419098143,1234.0,3.273209549071618,38.04,-121.36,2021-11-11 14:00:00,0.6,0
5.5842,5.0,6.92914653784219,0.9871175523349436,2206.0,3.5523349436392917,38.04,-121.35,2021-11-11 15:00:00,0.73,0
3.7206,12.0,6.469302809573361,1.060353798126951,3771.0,3.924037460978148,38.04,-121.35,2021-11-11 16:00:00,0.36,0
5.0285,9.0,6.1737891737891735,1.0541310541310542,1290.0,3.675213675213675,38.04,-121.36,2021-11-11 17:00:00,0.5,0
5.6147,16.0,7.411111111111111,1.022222222222222,267.0,2.966666666666667,38.05,-121.34,2021-11-11 18:00:00,0.78,0
3.6083,16.0,5.720486111111111,0.9809027777777778,2279.0,3.9565972222222223,38.04,-121.34,2021-11-11 19:00:00,0.16,0
4.6477,15.0,7.434615384615385,1.0769230769230769,965.0,3.7115384615384617,38.04,-121.33,2021-11-11 20:00:00,0.51,0
2.2961,10.0,4.308219178082192,0.958904109589041,635.0,4.349315068493151,38.03,-121.33,2021-11-11 21:00:00,0.08,0
4.875,16.0,6.472,0.9968,1862.0,2.9792,38.03,-121.32,2021-11-11 22:00:00,0.63,0
4.5179,15.0,6.862884160756501,1.0401891252955082,1325.0,3.132387706855792,38.04,-121.33,2021-11-11 23:00:00,0.59,0
5.1878,10.0,6.7990430622009566,0.9760765550239234,657.0,3.1435406698564594,38.04,-121.33,2021-11-12 00:00:00,0.61,0
5.7201,8.0,7.867768595041323,1.0537190082644627,895.0,3.698347107438016,38.03,-121.35,2021-11-12 01:00:00,0.78,0
4.9861,12.0,7.123684210526315,1.1394736842105264,1200.0,3.1578947368421053,38.03,-121.34,2021-11-12 02:00:00,0.69,0
2.8403,16.0,6.428571428571429,1.2007722007722008,1301.0,5.023166023166024,38.02,-121.35,2021-11-12 03:00:00,0.13,0
4.1739,16.0,5.981060606060606,0.9753787878787878,1596.0,3.022727272727273,38.03,-121.35,2021-11-12 04:00:00,0.35,0
3.7375,14.0,4.898128898128898,0.9106029106029108,1378.0,2.864864864864865,38.03,-121.36,2021-11-12 05:00:00,0.29,0
3.428,15.0,5.572317262830482,1.0015552099533438,2183.0,3.3950233281493003,38.02,-121.35,2021-11-12 06:00:00,0.1,0
4.1719,5.0,4.7025316455696204,1.1455696202531649,1010.0,2.130801687763713,38.02,-121.36,2021-11-12 07:00:00,0.46,0
3.5684,7.0,4.670715249662618,1.1592442645074224,1518.0,2.048582995951417,38.03,-121.36,2021-11-12 08:00:00,0.41,0
4.5,30.0,5.533333333333333,0.9777777777777776,167.0,3.7111111111111112,38.04,-121.32,2021-11-12 09:00:00,0.25,0
3.7413,24.0,5.555555555555555,1.034608378870674,1743.0,3.1748633879781423,38.03,-121.31,2021-11-12 10:00:00,0.16,0
2.5742,25.0,4.721374045801527,0.9790076335877864,1947.0,3.715648854961832,38.03,-121.32,2021-11-12 11:00:00,0.04,0
3.5379,26.0,5.713426853707415,1.0681362725450902,1544.0,3.094188376753507,38.02,-121.32,2021-11-12 12:00:00,0.02,0
2.5212,18.0,4.907723169508525,1.0110330992978938,3036.0,3.045135406218656,38.03,-121.31,2021-11-12 13:00:00,0.11,0
1.9698,12.0,4.286624203821656,1.1401273885350318,3440.0,3.6518046709129512,38.0,-121.29,2021-11-12 14:00:00,0.07,0
1.886,23.0,4.610294117647059,1.0397058823529413,1650.0,2.426470588235294,37.99,-121.31,2021-11-12 15:00:00,0.04,0
1.7774,23.0,3.636898920510304,1.085377821393523,3785.0,3.714425907752698,38.0,-121.3,2021-11-12 16:00:00,0.08,0
3.2788,29.0,5.2620689655172415,1.032183908045977,1215.0,2.793103448275862,38.01,-121.3,2021-11-12 17:00:00,0.06,0
2.6495,27.0,5.363970588235294,1.0661764705882353,1338.0,2.459558823529412,38.0,-121.3,2021-11-12 18:00:00,0.01,0
4.3958,35.0,5.85754189944134,0.9804469273743016,977.0,2.7290502793296088,38.0,-121.31,2021-11-12 19:00:00,0.35,0
3.9792,19.0,5.896103896103896,1.025974025974026,306.0,1.9870129870129871,38.0,-121.31,2021-11-12 20:00:00,0.38,0
2.7981,24.0,4.729237770193402,1.081911262798635,2734.0,3.110352673492605,38.02,-121.31,2021-11-12 21:00:00,0.04,0
3.994,30.0,5.083832335329341,0.9680638722554892,1547.0,3.0878243512974053,38.01,-121.3,2021-11-12 22:00:00,0.18,0
3.0729,23.0,4.866766467065868,1.031437125748503,1890.0,2.829341317365269,38.02,-121.32,2021-11-12 23:00:00,0.05,0
2.8348,22.0,4.111545988258317,1.00587084148728,1304.0,2.551859099804305,38.01,-121.31,2021-11-13 00:00:00,0.08,0
1.4274,22.0,3.992248062015504,1.054263565891473,1367.0,2.1193798449612404,38.01,-121.31,2021-11-13 01:00:00,0.04,0
4.0156,8.0,6.009009009009009,1.0067567567567568,1713.0,3.858108108108108,38.04,-121.3,2021-11-13 02:00:00,0.36,0
3.1471,13.0,5.147208121827411,1.015228426395939,712.0,3.6142131979695433,38.03,-121.3,2021-11-13 03:00:00,0.08,0
4.0227,10.0,6.346846846846847,1.117117117117117,782.0,3.5225225225225225,38.03,-121.3,2021-11-13 04:00:00,0.26,0
3.1779,16.0,4.636165577342048,0.9607843137254902,1860.0,4.052287581699346,38.04,-121.29,2021-11-13 05:00:00,0.11,0
2.2672,16.0,5.32518337408313,1.0770171149144254,1629.0,1.9914425427872864,38.03,-121.29,2021-11-13 06:00:00,0.05,0
3.0907,11.0,5.013986013986014,1.0195804195804197,2769.0,3.872727272727273,38.03,-121.28,2021-11-13 07:00:00,0.13,0
2.5842,7.0,4.977832512315271,1.0862068965517242,1615.0,3.977832512315271,38.03,-121.29,2021-11-13 08:00:00,0.09,0
3.9265,11.0,4.975903614457831,0.9036144578313252,684.0,4.120481927710843,38.03,-121.28,2021-11-13 09:00:00,0.26,0
2.5437,12.0,5.065656565656566,1.0757575757575757,1849.0,4.66919191919192,38.02,-121.29,2021-11-13 10:00:00,0.08,0
2.5473,16.0,4.2255054432348365,0.9657853810264384,3343.0,5.199066874027994,38.02,-121.3,2021-11-13 11:00:00,0.2,0
2.505,11.0,5.459047619047619,1.2457142857142858,1404.0,2.6742857142857144,38.03,-121.3,2021-11-13 12:00:00,0.08,0
2.8523,4.0,4.353448275862069,1.103448275862069,491.0,1.410919540229885,38.02,-121.3,2021-11-13 13:00:00,0.27,0
2.375,4.0,4.504854368932039,1.0420711974110033,1784.0,5.773462783171521,38.0,-121.29,2021-11-13 14:00:00,0.21,0
4.4871,2.0,6.690700104493208,1.1661442006269591,3327.0,3.476489028213166,38.01,-121.29,2021-11-13 15:00:00,0.54,0
3.175,8.0,4.802056555269923,1.0077120822622108,1258.0,3.233933161953728,38.02,-121.28,2021-11-13 16:00:00,0.29,0
3.75,10.0,3.45,0.8,50.0,2.5,38.01,-121.29,2021-11-13 17:00:00,0.32,0
3.4107,26.0,5.815384615384615,1.1538461538461535,164.0,2.523076923076923,38.05,-121.27,2021-11-13 18:00:00,0.12,0
2.9821,32.0,6.576923076923077,1.1153846153846154,138.0,2.6538461538461537,38.02,-121.27,2021-11-13 19:00:00,0.11,0
1.15,52.0,4.88,1.04,62.0,2.48,38.05,-121.3,2021-11-13 20:00:00,0.17,0
3.5735,25.0,5.448753462603878,1.002770083102493,1035.0,2.8670360110803323,38.05,-121.25,2021-11-13 21:00:00,0.06,0
4.9861,26.0,6.623655913978495,1.0172043010752687,1257.0,2.703225806451613,38.04,-121.25,2021-11-13 22:00:00,0.69,0
2.6994,16.0,4.303411131059246,0.8994614003590664,1053.0,1.8904847396768405,38.01,-121.25,2021-11-13 23:00:00,0.12,0
6.1805,32.0,7.526748971193416,1.0781893004115226,677.0,2.786008230452675,38.04,-121.23,2021-11-14 00:00:00,0.74,0
5.5376,42.0,7.0,1.020408163265306,116.0,2.36734693877551,38.04,-121.22,2021-11-14 01:00:00,0.76,0
6.6605,29.0,7.825396825396825,1.0380952380952382,859.0,2.726984126984127,38.03,-121.25,2021-11-14 02:00:00,0.83,1
2.8167,35.0,6.459649122807018,1.0526315789473684,783.0,2.747368421052632,38.0,-121.22,2021-11-14 03:00:00,0.1,0
2.4342,22.0,5.086666666666667,0.9966666666666668,790.0,2.6333333333333333,38.01,-121.24,2021-11-14 04:00:00,0.0,0
2.8958,21.0,7.824561403508772,1.280701754385965,182.0,3.192982456140351,38.0,-121.25,2021-11-14 05:00:00,0.14,0
2.3333,27.0,4.766666666666667,1.1333333333333333,179.0,1.988888888888889,37.99,-121.26,2021-11-14 06:00:00,0.09,0
2.4688,25.0,4.838815789473684,0.986842105263158,721.0,2.3717105263157894,38.0,-121.24,2021-11-14 07:00:00,0.03,0
5.5693,38.0,7.263888888888889,1.1111111111111112,226.0,3.138888888888889,37.99,-121.23,2021-11-14 08:00:00,0.74,0
5.0362,27.0,6.480916030534351,1.045801526717557,373.0,2.8473282442748094,37.98,-121.23,2021-11-14 09:00:00,0.76,0
6.0582,39.0,4.536082474226804,0.8556701030927835,270.0,2.783505154639175,37.97,-121.2,2021-11-14 10:00:00,0.62,0
3.225,35.0,6.570093457943925,1.0934579439252337,290.0,2.710280373831776,38.04,-121.19,2021-11-14 11:00:00,0.21,0
1.4732,28.0,4.96078431372549,0.9803921568627452,201.0,3.941176470588236,38.03,-121.16,2021-11-14 12:00:00,0.05,0
3.3882,44.0,7.325301204819277,1.3012048192771084,287.0,3.4578313253012047,38.02,-121.2,2021-11-14 13:00:00,0.14,0
2.4674,31.0,5.125523012552302,1.1694560669456069,1459.0,3.0523012552301254,37.99,-121.18,2021-11-14 14:00:00,0.04,0
3.6389,28.0,6.0,1.0829694323144106,769.0,3.3580786026200875,37.97,-121.17,2021-11-14 15:00:00,0.2,0
2.7958,32.0,5.063260340632604,1.1484184914841848,1342.0,3.265206812652068,37.95,-121.23,2021-11-14 16:00:00,0.09,0
2.1513,27.0,4.698550724637681,1.0521739130434782,909.0,2.634782608695652,37.93,-121.19,2021-11-14 17:00:00,0.04,0
1.125,20.0,5.469387755102041,1.5918367346938775,77.0,1.5714285714285714,37.94,-121.23,2021-11-14 18:00:00,0.3,0
4.75,21.0,4.602739726027397,0.9315068493150684,206.0,2.8219178082191783,37.93,-121.22,2021-11-14 19:00:00,0.61,0
2.8676,30.0,6.205882352941177,1.241176470588235,629.0,3.7,37.95,-121.22,2021-11-14 20:00:00,0.18,0
2.5625,35.0,6.966101694915254,1.2542372881355932,193.0,3.2711864406779663,37.96,-121.18,2021-11-14 21:00:00,0.12,0
2.625,16.0,8.333333333333334,1.6666666666666667,20.0,3.333333333333333,37.9,-121.24,2021-11-14 22:00:00,0.23,0
3.1719,42.0,5.0,1.0,256.0,2.752688172043011,37.88,-121.26,2021-11-14 23:00:00,0.09,0
0.9614,28.0,5.3,1.0142857142857142,171.0,2.442857142857143,37.9,-121.28,2021-11-15 00:00:00,0.05,0
1.6458,43.0,4.033333333333333,1.0375,664.0,2.7666666666666666,37.88,-121.27,2021-11-15 01:00:00,0.04,0
2.9531,34.0,4.316239316239316,0.8803418803418803,678.0,2.8974358974358974,37.87,-121.27,2021-11-15 02:00:00,0.05,0
2.9,38.0,5.947368421052632,1.1578947368421053,125.0,3.289473684210526,37.9,-121.31,2021-11-15 03:00:00,0.14,0
5.7485,26.0,5.366666666666666,0.9,1542.0,51.4,37.89,-121.29,2021-11-15 04:00:00,0.61,0
2.6563,29.0,4.243478260869566,0.9391304347826088,308.0,2.678260869565217,37.87,-121.29,2021-11-15 05:00:00,0.12,0
3.65,49.0,3.769230769230769,0.9230769230769232,59.0,2.269230769230769,37.87,-121.23,2021-11-15 06:00:00,0.38,0
2.2891,31.0,6.348122866894198,1.3447098976109215,1848.0,6.30716723549488,37.94,-121.49,2021-11-15 07:00:00,0.14,0
2.6842,44.0,5.169642857142857,1.0089285714285714,1094.0,4.883928571428571,37.88,-121.38,2021-11-15 08:00:00,0.09,0
2.2619,13.0,5.099041533546326,1.1421725239616614,1768.0,2.824281150159744,38.13,-121.47,2021-11-15 09:00:00,0.02,0
2.0284,35.0,5.325088339222615,1.1060070671378093,868.0,3.067137809187279,38.22,-121.42,2021-11-15 10:00:00,0.0,0
4.3553,42.0,6.449685534591195,1.050314465408805,878.0,2.761006289308176,38.15,-121.36,2021-11-15 11:00:00,0.46,0
3.5,14.0,5.5528455284552845,1.0785907859078592,1071.0,2.902439024390244,38.16,-121.32,2021-11-15 12:00:00,0.07,0
5.5942,5.0,6.715203426124197,1.0728051391862956,1327.0,2.841541755888651,38.13,-121.32,2021-11-15 13:00:00,0.89,1
5.5057,32.0,6.007042253521127,1.028169014084507,923.0,3.25,38.09,-121.35,2021-11-15 14:00:00,0.56,0
3.9323,5.0,6.017738359201774,1.1019955654101996,2725.0,3.0210643015521064,38.15,-121.32,2021-11-15 15:00:00,0.48,0
3.95,22.0,6.894736842105263,1.0175438596491229,134.0,2.3508771929824563,38.12,-121.23,2021-11-15 16:00:00,0.34,0
3.6312,48.0,8.130434782608695,1.173913043478261,240.0,3.4782608695652173,38.11,-121.23,2021-11-15 17:00:00,0.23,0
6.4562,23.0,7.626506024096385,1.0963855421686748,236.0,2.8433734939759034,38.09,-121.23,2021-11-15 18:00:00,0.75,0
2.0625,35.0,4.626865671641791,0.9253731343283582,525.0,2.611940298507463,38.09,-121.26,2021-11-15 19:00:00,0.01,0
2.0694,31.0,6.090909090909091,0.9636363636363636,154.0,2.8,38.09,-121.3,2021-11-15 20:00:00,0.07,0
3.1917,21.0,5.563380281690141,0.971830985915493,533.0,2.5023474178403755,38.07,-121.29,2021-11-15 21:00:00,0.11,0
3.0592,28.0,5.378516624040921,1.0792838874680306,1167.0,2.9846547314578005,38.07,-121.25,2021-11-15 22:00:00,0.01,0
3.875,27.0,6.285714285714286,0.9924812030075189,303.0,2.278195488721805,38.14,-121.29,2021-11-15 23:00:00,0.28,0
3.2123,17.0,4.946403385049365,0.9816643159379408,1867.0,2.633286318758816,38.14,-121.3,2021-11-16 00:00:00,0.16,0
3.2338,34.0,5.177570093457944,1.016822429906542,1409.0,2.633644859813084,38.14,-121.29,2021-11-16 01:00:00,0.06,0
2.515,34.0,5.319148936170213,1.1950354609929077,674.0,2.3900709219858154,38.14,-121.29,2021-11-16 02:00:00,0.02,0
2.3917,31.0,5.1692307692307695,1.087179487179487,453.0,2.3230769230769237,38.13,-121.29,2021-11-16 03:00:00,0.01,0
2.8942,27.0,5.229166666666667,1.0,470.0,2.4479166666666665,38.13,-121.3,2021-11-16 04:00:00,0.03,0
3.2303,23.0,5.739478957915832,1.0100200400801602,1298.0,2.6012024048096194,38.13,-121.3,2021-11-16 05:00:00,0.1,0
4.8787,23.0,6.660828025477707,1.0079617834394905,1886.0,3.0031847133757963,38.15,-121.29,2021-11-16 06:00:00,0.7,0
3.3987,37.0,5.700869565217391,1.0834782608695652,1431.0,2.488695652173913,38.14,-121.28,2021-11-16 07:00:00,0.09,0
2.2883,33.0,3.9787472035794185,1.0,2659.0,2.9742729306487696,38.14,-121.27,2021-11-16 08:00:00,0.08,0
2.125,40.0,4.056768558951965,1.1222707423580789,576.0,2.51528384279476,38.14,-121.27,2021-11-16 09:00:00,0.03,0
4.119,38.0,5.506876227897839,0.9823182711198428,1223.0,2.402750491159136,38.14,-121.28,2021-11-16 10:00:00,0.31,0
4.0625,48.0,5.375,0.9460227272727272,804.0,2.284090909090909,38.13,-121.28,2021-11-16 11:00:00,0.31,0
2.1979,52.0,4.804444444444444,1.1422222222222222,437.0,1.9422222222222223,38.13,-121.27,2021-11-16 12:00:00,0.13,0
2.1771,40.0,4.94238683127572,1.0473251028806585,1197.0,2.462962962962963,38.13,-121.27,2021-11-16 13:00:00,0.0,0
2.5401,32.0,4.829268292682927,0.96987087517934,1916.0,2.7489239598278337,38.13,-121.28,2021-11-16 14:00:00,0.01,0
2.8237,34.0,5.203821656050955,1.019108280254777,1906.0,3.035031847133758,38.12,-121.28,2021-11-16 15:00:00,0.0,0
2.4949,44.0,5.318284424379232,1.08803611738149,1043.0,2.3544018058690743,38.12,-121.27,2021-11-16 16:00:00,0.0,0
5.0,20.0,6.46530612244898,1.0489795918367346,1390.0,2.836734693877551,38.13,-121.29,2021-11-16 17:00:00,0.71,0
5.0528,26.0,6.064516129032258,0.967741935483871,937.0,2.5188172043010755,38.13,-121.3,2021-11-16 18:00:00,0.54,0
3.9607,18.0,5.832699619771863,1.0456273764258557,741.0,2.817490494296578,38.12,-121.29,2021-11-16 19:00:00,0.33,0
7.6889,11.0,6.813688212927756,0.9581749049429658,767.0,2.9163498098859315,38.12,-121.3,2021-11-16 20:00:00,0.77,0
4.196,5.0,5.515682656826568,1.0977859778597785,2679.0,2.4714022140221403,38.11,-121.3,2021-11-16 21:00:00,0.63,0
2.4482,11.0,4.150918635170604,1.041994750656168,2106.0,2.763779527559055,38.11,-121.27,2021-11-16 22:00:00,0.09,0
3.8825,10.0,5.235915492957746,1.0352112676056338,1559.0,2.744718309859155,38.11,-121.28,2021-11-16 23:00:00,0.38,0
3.8672,15.0,5.437333333333333,1.024,1178.0,3.1413333333333333,38.11,-121.27,2021-11-17 00:00:00,0.17,0
2.5556,13.0,4.013201320132013,0.966996699669967,1441.0,2.377887788778878,38.1,-121.28,2021-11-17 01:00:00,0.08,0
3.775,14.0,5.519572953736655,1.0569395017793597,785.0,2.793594306049822,38.1,-121.29,2021-11-17 02:00:00,0.17,0
1.9238,39.0,3.996941896024465,0.9694189602446484,1862.0,2.8470948012232418,38.13,-121.27,2021-11-17 03:00:00,0.03,0
2.5587,37.0,4.738853503184713,1.070063694267516,1455.0,3.089171974522293,38.12,-121.27,2021-11-17 04:00:00,0.0,0
2.2188,38.0,3.5743073047858944,1.035264483627204,1226.0,3.08816120906801,38.13,-121.26,2021-11-17 05:00:00,0.03,0
1.8575,27.0,4.247663551401869,1.0724299065420562,1182.0,2.7616822429906542,38.12,-121.26,2021-11-17 06:00:00,0.01,0
3.2993,25.0,5.553191489361702,1.148936170212766,789.0,3.3574468085106384,38.13,-121.25,2021-11-17 07:00:00,0.04,0
4.2448,4.0,6.512658227848101,1.1582278481012658,933.0,2.9525316455696204,38.11,-121.26,2021-11-17 08:00:00,0.42,0
3.1284,8.0,4.3759873617693525,1.014218009478673,1611.0,2.5450236966824646,38.11,-121.26,2021-11-17 09:00:00,0.36,0
2.3,16.0,4.498084291187739,0.9272030651340996,464.0,1.7777777777777777,38.14,-121.25,2021-11-17 10:00:00,0.08,0
3.5333,10.0,5.154434250764526,1.0168195718654434,1823.0,2.787461773700306,38.14,-121.26,2021-11-17 11:00:00,0.15,0
1.75,35.0,4.218446601941747,1.1084142394822007,2016.0,3.262135922330097,38.13,-121.27,2021-11-17 12:00:00,0.0,0
2.0875,25.0,3.933641975308642,1.0416666666666667,2053.0,3.16820987654321,38.13,-121.26,2021-11-17 13:00:00,0.01,0
3.3929,28.0,5.673960612691466,1.0656455142231946,1365.0,2.986870897155361,38.22,-121.24,2021-11-17 14:00:00,0.0,0
3.475,24.0,6.025956284153006,1.0601092896174864,2038.0,2.7841530054644807,38.16,-121.22,2021-11-17 15:00:00,0.07,0
4.0924,19.0,5.942222222222222,1.048888888888889,744.0,3.306666666666666,38.17,-121.28,2021-11-17 16:00:00,0.28,0
3.6398,27.0,5.952702702702703,1.0518018018018018,1455.0,3.277027027027027,38.21,-121.32,2021-11-17 17:00:00,0.08,0
2.4906,31.0,6.180379746835443,1.1582278481012658,999.0,3.161392405063291,38.16,-121.16,2021-11-17 18:00:00,0.05,0
3.5774,14.0,5.409185803757829,1.0375782881002087,1371.0,2.862212943632568,38.16,-121.14,2021-11-17 19:00:00,0.14,0
3.6528,13.0,6.259615384615385,0.9807692307692308,301.0,2.894230769230769,38.25,-121.06,2021-11-17 20:00:00,0.27,0
4.0365,18.0,5.9742489270386265,1.0014306151645207,2164.0,3.09585121602289,38.21,-121.15,2021-11-17 21:00:00,0.3,0
2.9875,19.0,6.50880626223092,1.0978473581213308,1544.0,3.0215264187866926,38.14,-121.05,2021-11-17 22:00:00,0.12,0
2.4545,23.0,5.404255319148936,0.9929078014184396,358.0,2.539007092198581,38.19,-121.09,2021-11-17 23:00:00,0.0,0
3.7687,27.0,5.405405405405405,0.9797297297297296,1085.0,2.4436936936936937,38.13,-121.19,2021-11-18 00:00:00,0.19,0
4.8125,21.0,7.02710843373494,1.1355421686746987,1073.0,3.2319277108433737,38.07,-121.18,2021-11-18 01:00:00,0.61,0
4.7069,27.0,6.523255813953488,1.1162790697674418,873.0,3.383720930232558,38.0,-120.97,2021-11-18 02:00:00,0.49,0
3.275,17.0,5.4613686534216335,1.0596026490066226,1649.0,3.640176600441501,37.93,-121.05,2021-11-18 03:00:00,0.16,0
2.9241,32.0,6.084269662921348,1.0561797752808988,471.0,2.646067415730337,38.04,-121.11,2021-11-18 04:00:00,0.1,0
4.517,21.0,5.749303621169917,0.9526462395543176,1021.0,2.844011142061281,38.03,-121.09,2021-11-18 05:00:00,0.33,0
3.4265,36.0,4.843971631205674,1.127659574468085,505.0,3.5815602836879434,38.0,-121.12,2021-11-18 06:00:00,0.12,0
2.9083,32.0,5.586056644880174,1.1176470588235294,1198.0,2.610021786492375,37.8,-120.99,2021-11-18 07:00:00,0.16,0
3.6107,13.0,5.261096605744125,0.9712793733681462,2248.0,2.9347258485639687,37.8,-121.0,2021-11-18 08:00:00,0.44,0
2.7857,20.0,5.11018711018711,1.020790020790021,1227.0,2.550935550935551,37.79,-120.98,2021-11-18 09:00:00,0.09,0
2.883,28.0,5.875930521091812,1.066997518610422,1231.0,3.054590570719603,37.84,-120.97,2021-11-18 10:00:00,0.08,0
3.8534,32.0,5.599009900990099,1.0297029702970295,1156.0,2.8613861386138613,37.77,-120.96,2021-11-18 11:00:00,0.36,0
2.5643,32.0,6.164904862579281,1.1162790697674418,1466.0,3.099365750528541,37.78,-121.04,2021-11-18 12:00:00,0.11,0
2.683,24.0,5.287037037037037,1.0123456790123455,1258.0,3.882716049382716,37.86,-121.06,2021-11-18 13:00:00,0.03,0
2.4598,31.0,4.2578616352201255,0.9056603773584906,523.0,3.289308176100629,37.74,-121.13,2021-11-18 14:00:00,0.08,0
3.4643,28.0,4.173469387755102,1.0612244897959184,244.0,2.489795918367347,37.74,-121.13,2021-11-18 15:00:00,0.27,0
2.3924,35.0,5.271428571428571,1.0809523809523809,573.0,2.7285714285714286,37.73,-121.12,2021-11-18 16:00:00,0.05,0
3.6016,21.0,5.387755102040816,1.0770975056689345,1175.0,2.664399092970521,37.74,-121.13,2021-11-18 17:00:00,0.28,0
3.3158,40.0,4.791489361702127,0.9361702127659576,667.0,2.838297872340425,37.73,-121.13,2021-11-18 18:00:00,0.13,0
4.4213,11.0,7.34593572778828,1.1323251417769375,1605.0,3.0340264650283557,37.74,-121.11,2021-11-18 19:00:00,0.72,0
3.3578,35.0,5.45,0.973529411764706,958.0,2.8176470588235296,37.8,-121.1,2021-11-18 20:00:00,0.18,0
4.1833,22.0,6.564231738035264,1.035264483627204,1252.0,3.1536523929471034,37.76,-121.11,2021-11-18 21:00:00,0.58,0
3.4426,7.0,5.416393442622951,1.028415300546448,3006.0,3.2852459016393443,37.73,-121.16,2021-11-18 22:00:00,0.38,0
3.4009,22.0,6.2148337595907925,1.0664961636828645,1292.0,3.3043478260869565,37.76,-121.25,2021-11-18 23:00:00,0.25,0
2.6368,34.0,5.769021739130435,1.0516304347826086,1310.0,3.5597826086956523,37.72,-121.22,2021-11-19 00:00:00,0.12,0
3.6378,17.0,5.432075471698113,1.0226415094339625,1802.0,3.4,37.81,-121.22,2021-11-19 01:00:00,0.3,0
2.1186,28.0,4.707581227436823,1.03971119133574,1719.0,3.1028880866425994,37.8,-121.22,2021-11-19 02:00:00,0.09,0
2.125,37.0,4.919431279620853,1.052132701421801,521.0,2.4691943127962084,37.8,-121.22,2021-11-19 03:00:00,0.07,0
2.995,18.0,4.75098814229249,0.984189723320158,1531.0,3.025691699604743,37.81,-121.21,2021-11-19 04:00:00,0.12,0
2.7443,31.0,4.1117647058823525,1.0941176470588236,460.0,2.7058823529411766,37.8,-121.21,2021-11-19 05:00:00,0.16,0
2.1786,44.0,4.109589041095891,0.9863013698630136,160.0,2.191780821917808,37.8,-121.21,2021-11-19 06:00:00,0.1,0
1.4853,45.0,5.285714285714286,1.2,167.0,2.3857142857142857,37.8,-121.21,2021-11-19 07:00:00,0.07,0
1.6724,33.0,4.095959595959596,0.9343434343434344,446.0,2.2525252525252526,37.79,-121.21,2021-11-19 08:00:00,0.06,0
2.6053,33.0,4.786632390745501,1.102827763496144,971.0,2.4961439588688945,37.8,-121.21,2021-11-19 09:00:00,0.1,0
5.193,8.0,6.255813953488372,0.9900332225913622,999.0,3.318936877076412,37.81,-121.21,2021-11-19 10:00:00,0.68,0
3.7546,28.0,5.756613756613756,1.0158730158730158,1512.0,2.6666666666666665,37.8,-121.2,2021-11-19 11:00:00,0.42,0
3.5625,24.0,5.424920127795527,1.099041533546326,927.0,2.961661341853035,37.8,-121.2,2021-11-19 12:00:00,0.18,0
2.4798,36.0,5.812080536912752,1.0738255033557047,502.0,3.3691275167785237,37.79,-121.2,2021-11-19 13:00:00,0.05,0
4.0972,37.0,5.75925925925926,1.1296296296296295,171.0,3.1666666666666665,37.8,-121.2,2021-11-19 14:00:00,0.35,0
5.0369,12.0,5.624233128834356,0.98159509202454,2173.0,3.3328220858895707,37.81,-121.21,2021-11-19 15:00:00,0.73,0
3.5365,22.0,5.368200836820083,1.0711297071129706,3082.0,12.895397489539748,37.88,-121.17,2021-11-19 16:00:00,0.21,0
3.8472,35.0,6.296482412060302,1.020100502512563,1316.0,3.306532663316583,37.82,-121.17,2021-11-19 17:00:00,0.37,0
4.4423,18.0,6.076512455516014,1.0320284697508897,1912.0,3.402135231316726,37.83,-121.2,2021-11-19 18:00:00,0.49,0
7.3718,26.0,5.486111111111111,1.0277777777777777,193.0,2.680555555555556,37.81,-121.2,2021-11-19 19:00:00,0.77,0
2.7321,8.0,5.139386189258312,1.0959079283887467,1959.0,2.5051150895140664,37.81,-121.19,2021-11-19 20:00:00,0.21,0
1.9464,16.0,4.4646464646464645,0.9629629629629628,509.0,1.713804713804714,37.79,-121.18,2021-11-19 21:00:00,0.1,0
3.375,4.0,2.0,1.0,79.0,2.7241379310344827,37.78,-121.2,2021-11-19 22:00:00,0.38,0
4.8229,20.0,5.571428571428571,1.0,149.0,3.0408163265306123,37.78,-121.23,2021-11-19 23:00:00,0.66,0
