car_age,km_driven,price_new,accident_count,door_count,transmission,fuel,y_pred,timestamp
10.0,147425.0,32972.0,1.0,4.0,3.0,2.0,3096.0,2017-03-01 04:52:43.200
18.0,108182.0,36592.0,4.0,5.0,3.0,2.0,328.0,2017-03-01 04:53:16.800
10.0,106318.0,28088.0,1.0,4.0,3.0,1.0,4617.0,2017-03-01 04:53:50.400
15.0,94928.0,32683.0,4.0,5.0,2.0,2.0,1055.0,2017-03-01 04:54:24.000
6.0,41879.0,25085.0,2.0,3.0,1.0,1.0,8139.0,2017-03-01 04:54:57.600
10.0,107450.0,33236.0,2.0,3.0,3.0,1.0,4797.0,2017-03-01 04:55:31.200
11.0,101733.0,31792.0,2.0,5.0,3.0,1.0,3406.0,2017-03-01 04:56:04.800
13.0,113122.0,34280.0,3.0,5.0,3.0,2.0,1429.0,2017-03-01 04:56:38.400
19.0,148334.0,35359.0,3.0,5.0,3.0,2.0,218.0,2017-03-01 04:57:12.000
8.0,131553.0,36100.0,1.0,4.0,3.0,2.0,4846.0,2017-03-01 04:57:45.600
2.0,33989.0,21508.0,1.0,2.0,1.0,1.0,13448.0,2017-03-01 04:58:19.200
11.0,116299.0,38009.0,2.0,4.0,3.0,1.0,3962.0,2017-03-01 04:58:52.800
8.0,63743.0,34307.0,3.0,4.0,2.0,1.0,6076.0,2017-03-01 04:59:26.400
5.0,46591.0,22856.0,1.0,3.0,2.0,1.0,9602.0,2017-03-01 05:00:00.000
16.0,93331.0,32678.0,4.0,5.0,3.0,2.0,503.0,2017-03-01 05:00:33.600
9.0,103902.0,26911.0,1.0,3.0,3.0,1.0,4907.0,2017-03-01 05:01:07.200
2.0,59943.0,37281.0,2.0,2.0,1.0,1.0,14507.0,2017-03-01 05:01:40.800
17.0,161411.0,41616.0,3.0,5.0,3.0,2.0,661.0,2017-03-01 05:02:14.400
4.0,70131.0,36099.0,2.0,3.0,2.0,1.0,11091.0,2017-03-01 05:02:48.000
11.0,132343.0,34086.0,2.0,4.0,3.0,1.0,3525.0,2017-03-01 05:03:21.600
9.0,76843.0,27626.0,3.0,5.0,2.0,1.0,3791.0,2017-03-01 05:03:55.200
3.0,67464.0,29022.0,2.0,3.0,1.0,1.0,9420.0,2017-03-01 05:04:28.800
7.0,60993.0,22574.0,2.0,3.0,1.0,1.0,6870.0,2017-03-01 05:05:02.400
20.0,180679.0,41716.0,2.0,5.0,3.0,2.0,518.0,2017-03-01 05:05:36.000
12.0,147030.0,39097.0,1.0,5.0,3.0,2.0,3166.0,2017-03-01 05:06:09.600
17.0,135057.0,38157.0,3.0,5.0,3.0,2.0,631.0,2017-03-01 05:06:43.200
7.0,82138.0,23193.0,1.0,3.0,2.0,1.0,6821.0,2017-03-01 05:07:16.800
11.0,131849.0,32341.0,1.0,4.0,3.0,1.0,4266.0,2017-03-01 05:07:50.400
15.0,147323.0,41948.0,3.0,5.0,3.0,2.0,833.0,2017-03-01 05:08:24.000
9.0,100535.0,29098.0,1.0,3.0,3.0,1.0,5746.0,2017-03-01 05:08:57.600
10.0,82921.0,41346.0,5.0,5.0,2.0,2.0,2396.0,2017-03-01 05:09:31.200
10.0,75527.0,26643.0,2.0,4.0,2.0,1.0,4769.0,2017-03-01 05:10:04.800
8.0,72284.0,24764.0,3.0,4.0,1.0,1.0,4420.0,2017-03-01 05:10:38.400
4.0,72747.0,24980.0,2.0,3.0,1.0,1.0,8177.0,2017-03-01 05:11:12.000
11.0,119408.0,28688.0,1.0,4.0,3.0,1.0,4178.0,2017-03-01 05:11:45.600
10.0,57230.0,18924.0,2.0,3.0,2.0,1.0,4532.0,2017-03-01 05:12:19.200
16.0,144819.0,41673.0,3.0,5.0,3.0,2.0,832.0,2017-03-01 05:12:52.800
5.0,62681.0,26941.0,2.0,4.0,2.0,1.0,7737.0,2017-03-01 05:13:26.400
9.0,83806.0,21238.0,1.0,3.0,2.0,1.0,5449.0,2017-03-01 05:14:00.000
8.0,44789.0,29161.0,3.0,3.0,1.0,1.0,6404.0,2017-03-01 05:14:33.600
16.0,128609.0,32239.0,3.0,5.0,3.0,2.0,764.0,2017-03-01 05:15:07.200
3.0,44248.0,19737.0,1.0,3.0,1.0,1.0,10886.0,2017-03-01 05:15:40.800
18.0,175288.0,44727.0,2.0,5.0,3.0,2.0,776.0,2017-03-01 05:16:14.400
18.0,151612.0,41711.0,3.0,5.0,3.0,2.0,514.0,2017-03-01 05:16:48.000
10.0,131123.0,31142.0,1.0,5.0,2.0,2.0,3548.0,2017-03-01 05:17:21.600
4.0,83993.0,22556.0,1.0,3.0,1.0,1.0,8395.0,2017-03-01 05:17:55.200
4.0,81472.0,32088.0,1.0,4.0,2.0,1.0,10436.0,2017-03-01 05:18:28.800
2.0,81778.0,22815.0,1.0,3.0,2.0,1.0,9452.0,2017-03-01 05:19:02.400
19.0,116401.0,36495.0,5.0,5.0,2.0,2.0,198.0,2017-03-01 05:19:36.000
8.0,123781.0,34724.0,1.0,4.0,3.0,2.0,4989.0,2017-03-01 05:20:09.600
7.0,49081.0,38555.0,5.0,5.0,1.0,1.0,6383.0,2017-03-01 05:20:43.200
11.0,74568.0,31885.0,4.0,4.0,2.0,1.0,3482.0,2017-03-01 05:21:16.800
10.0,120111.0,39576.0,3.0,5.0,3.0,2.0,2469.0,2017-03-01 05:21:50.400
15.0,87949.0,33697.0,4.0,5.0,2.0,1.0,1967.0,2017-03-01 05:22:24.000
7.0,54871.0,24253.0,3.0,4.0,2.0,1.0,4763.0,2017-03-01 05:22:57.600
19.0,117642.0,44655.0,5.0,5.0,3.0,2.0,87.0,2017-03-01 05:23:31.200
19.0,115661.0,40547.0,5.0,5.0,3.0,2.0,-144.0,2017-03-01 05:24:04.800
3.0,105189.0,24693.0,1.0,3.0,2.0,1.0,8189.0,2017-03-01 05:24:38.400
4.0,50032.0,24437.0,1.0,3.0,2.0,1.0,10028.0,2017-03-01 05:25:12.000
11.0,111336.0,38560.0,3.0,5.0,2.0,2.0,2720.0,2017-03-01 05:25:45.600
13.0,130087.0,34874.0,3.0,5.0,3.0,2.0,1342.0,2017-03-01 05:26:19.200
19.0,154342.0,41586.0,4.0,5.0,3.0,2.0,-58.0,2017-03-01 05:26:52.800
6.0,89670.0,20427.0,1.0,4.0,2.0,1.0,5920.0,2017-03-01 05:27:26.400
17.0,121654.0,32071.0,3.0,5.0,3.0,2.0,581.0,2017-03-01 05:28:00.000
9.0,70832.0,34438.0,4.0,4.0,2.0,1.0,4658.0,2017-03-01 05:28:33.600
16.0,151888.0,31828.0,1.0,5.0,3.0,2.0,1194.0,2017-03-01 05:29:07.200
7.0,109590.0,35601.0,1.0,3.0,2.0,1.0,8082.0,2017-03-01 05:29:40.800
11.0,95855.0,40859.0,4.0,4.0,3.0,2.0,2325.0,2017-03-01 05:30:14.400
19.0,159169.0,41005.0,2.0,5.0,3.0,2.0,633.0,2017-03-01 05:30:48.000
4.0,62056.0,21970.0,1.0,3.0,1.0,1.0,9683.0,2017-03-01 05:31:21.600
9.0,76113.0,30872.0,3.0,5.0,2.0,1.0,4075.0,2017-03-01 05:31:55.200
2.0,46112.0,17643.0,1.0,2.0,1.0,1.0,11563.0,2017-03-01 05:32:28.800
8.0,117630.0,32263.0,2.0,4.0,2.0,1.0,5017.0,2017-03-01 05:33:02.400
10.0,102232.0,37182.0,2.0,3.0,3.0,1.0,5323.0,2017-03-01 05:33:36.000
16.0,129328.0,34672.0,1.0,4.0,3.0,2.0,2322.0,2017-03-01 05:34:09.600
18.0,103029.0,43556.0,5.0,5.0,3.0,1.0,1131.0,2017-03-01 05:34:43.200
4.0,67018.0,31755.0,2.0,3.0,1.0,1.0,9867.0,2017-03-01 05:35:16.800
13.0,123209.0,36177.0,2.0,4.0,3.0,2.0,2320.0,2017-03-01 05:35:50.400
3.0,52234.0,24101.0,1.0,2.0,2.0,1.0,11148.0,2017-03-01 05:36:24.000
19.0,156981.0,45288.0,4.0,5.0,3.0,2.0,100.0,2017-03-01 05:36:57.600
6.0,89022.0,30759.0,2.0,4.0,2.0,1.0,6287.0,2017-03-01 05:37:31.200
16.0,85715.0,34003.0,4.0,5.0,2.0,1.0,1854.0,2017-03-01 05:38:04.800
5.0,90679.0,27497.0,1.0,3.0,2.0,1.0,8278.0,2017-03-01 05:38:38.400
19.0,137379.0,41705.0,2.0,5.0,3.0,2.0,923.0,2017-03-01 05:39:12.000
11.0,91189.0,22798.0,2.0,5.0,2.0,1.0,3040.0,2017-03-01 05:39:45.600
11.0,121426.0,38877.0,4.0,5.0,1.0,2.0,2318.0,2017-03-01 05:40:19.200
17.0,137744.0,38238.0,5.0,5.0,2.0,2.0,279.0,2017-03-01 05:40:52.800
13.0,74903.0,31097.0,4.0,4.0,2.0,1.0,2883.0,2017-03-01 05:41:26.400
11.0,79336.0,22970.0,1.0,4.0,3.0,1.0,4121.0,2017-03-01 05:42:00.000
9.0,76605.0,41175.0,5.0,4.0,2.0,1.0,4408.0,2017-03-01 05:42:33.600
18.0,75845.0,38273.0,5.0,5.0,2.0,1.0,1649.0,2017-03-01 05:43:07.200
19.0,143071.0,34506.0,4.0,5.0,3.0,2.0,-151.0,2017-03-01 05:43:40.800
9.0,78011.0,32934.0,4.0,5.0,1.0,1.0,4079.0,2017-03-01 05:44:14.400
13.0,116153.0,34891.0,3.0,5.0,3.0,2.0,1429.0,2017-03-01 05:44:48.000
8.0,104695.0,36939.0,3.0,5.0,2.0,1.0,4293.0,2017-03-01 05:45:21.600
13.0,74789.0,24558.0,2.0,4.0,2.0,1.0,3571.0,2017-03-01 05:45:55.200
11.0,68642.0,42456.0,5.0,4.0,2.0,1.0,3710.0,2017-03-01 05:46:28.800
18.0,167249.0,38155.0,1.0,5.0,3.0,2.0,1034.0,2017-03-01 05:47:02.400
12.0,119809.0,33605.0,2.0,4.0,3.0,1.0,3481.0,2017-03-01 05:47:36.000
8.0,84998.0,28055.0,2.0,4.0,2.0,1.0,5564.0,2017-03-01 05:48:09.600
15.0,115554.0,32233.0,3.0,5.0,3.0,1.0,1799.0,2017-03-01 05:48:43.200
20.0,168066.0,42063.0,3.0,5.0,3.0,2.0,302.0,2017-03-01 05:49:16.800
5.0,48195.0,20740.0,2.0,3.0,1.0,1.0,7849.0,2017-03-01 05:49:50.400
19.0,152538.0,40853.0,4.0,5.0,3.0,2.0,-139.0,2017-03-01 05:50:24.000
2.0,40921.0,22365.0,1.0,2.0,2.0,1.0,12163.0,2017-03-01 05:50:57.600
3.0,112923.0,28036.0,1.0,4.0,2.0,1.0,8286.0,2017-03-01 05:51:31.200
4.0,72934.0,29699.0,1.0,3.0,2.0,1.0,10714.0,2017-03-01 05:52:04.800
20.0,137308.0,41384.0,5.0,5.0,3.0,2.0,-318.0,2017-03-01 05:52:38.400
13.0,99875.0,27187.0,2.0,4.0,2.0,2.0,2370.0,2017-03-01 05:53:12.000
3.0,64341.0,20695.0,1.0,2.0,2.0,1.0,9873.0,2017-03-01 05:53:45.600
16.0,140004.0,38065.0,3.0,5.0,3.0,2.0,704.0,2017-03-01 05:54:19.200
9.0,115017.0,29763.0,2.0,4.0,2.0,1.0,4627.0,2017-03-01 05:54:52.800
6.0,92623.0,32854.0,2.0,4.0,2.0,1.0,6663.0,2017-03-01 05:55:26.400
8.0,72224.0,31423.0,2.0,3.0,2.0,1.0,6362.0,2017-03-01 05:56:00.000
7.0,68941.0,25271.0,3.0,4.0,1.0,1.0,5145.0,2017-03-01 05:56:33.600
12.0,95975.0,32468.0,3.0,4.0,3.0,1.0,3013.0,2017-03-01 05:57:07.200
1.0,70204.0,31663.0,1.0,3.0,1.0,1.0,13952.0,2017-03-01 05:57:40.800
12.0,139828.0,31035.0,1.0,5.0,3.0,1.0,3321.0,2017-03-01 05:58:14.400
4.0,87849.0,21854.0,1.0,3.0,2.0,1.0,7914.0,2017-03-01 05:58:48.000
19.0,153971.0,45365.0,4.0,5.0,3.0,2.0,92.0,2017-03-01 05:59:21.600
9.0,82396.0,24189.0,1.0,4.0,3.0,2.0,4380.0,2017-03-01 05:59:55.200
7.0,104727.0,26483.0,1.0,3.0,2.0,1.0,6468.0,2017-03-01 06:00:28.800
10.0,90838.0,30648.0,2.0,4.0,2.0,1.0,4921.0,2017-03-01 06:01:02.400
3.0,66908.0,26983.0,1.0,3.0,2.0,1.0,10646.0,2017-03-01 06:01:36.000
5.0,78185.0,22163.0,1.0,3.0,2.0,1.0,8051.0,2017-03-01 06:02:09.600
18.0,139721.0,41814.0,3.0,5.0,3.0,2.0,710.0,2017-03-01 06:02:43.200
17.0,125671.0,33213.0,3.0,5.0,3.0,1.0,1462.0,2017-03-01 06:03:16.800
13.0,94797.0,31735.0,3.0,4.0,2.0,1.0,3100.0,2017-03-01 06:03:50.400
14.0,106545.0,27464.0,2.0,5.0,3.0,1.0,2258.0,2017-03-01 06:04:24.000
16.0,129173.0,38768.0,4.0,5.0,3.0,2.0,329.0,2017-03-01 06:04:57.600
19.0,147243.0,46435.0,5.0,5.0,3.0,2.0,179.0,2017-03-01 06:05:31.200
20.0,163220.0,45258.0,5.0,5.0,3.0,2.0,-225.0,2017-03-01 06:06:04.800
17.0,163480.0,44407.0,3.0,5.0,3.0,2.0,669.0,2017-03-01 06:06:38.400
1.0,23321.0,19030.0,1.0,2.0,1.0,1.0,14075.0,2017-03-01 06:07:12.000
16.0,119314.0,38443.0,4.0,5.0,3.0,2.0,416.0,2017-03-01 06:07:45.600
3.0,75375.0,30068.0,2.0,3.0,2.0,1.0,8945.0,2017-03-01 06:08:19.200
5.0,59237.0,33264.0,2.0,3.0,1.0,1.0,10003.0,2017-03-01 06:08:52.800
8.0,90150.0,38573.0,2.0,3.0,2.0,1.0,7239.0,2017-03-01 06:09:26.400
18.0,128335.0,29006.0,2.0,5.0,3.0,2.0,451.0,2017-03-01 06:10:00.000
10.0,112043.0,37506.0,4.0,5.0,2.0,1.0,2928.0,2017-03-01 06:10:33.600
8.0,78580.0,30092.0,2.0,3.0,2.0,1.0,6314.0,2017-03-01 06:11:07.200
9.0,135709.0,40725.0,2.0,5.0,3.0,2.0,3287.0,2017-03-01 06:11:40.800
18.0,124129.0,41865.0,4.0,5.0,3.0,2.0,240.0,2017-03-01 06:12:14.400
16.0,99503.0,26210.0,1.0,3.0,3.0,1.0,3302.0,2017-03-01 06:12:48.000
16.0,102907.0,38937.0,3.0,4.0,3.0,1.0,2538.0,2017-03-01 06:13:21.600
14.0,120620.0,31880.0,2.0,5.0,2.0,2.0,2105.0,2017-03-01 06:13:55.200
16.0,99547.0,28086.0,3.0,4.0,3.0,1.0,2000.0,2017-03-01 06:14:28.800
9.0,99114.0,30636.0,1.0,4.0,3.0,2.0,5122.0,2017-03-01 06:15:02.400
9.0,75709.0,27267.0,2.0,4.0,2.0,1.0,5273.0,2017-03-01 06:15:36.000
4.0,83243.0,24838.0,1.0,3.0,2.0,1.0,8585.0,2017-03-01 06:16:09.600
14.0,136502.0,38592.0,3.0,5.0,3.0,2.0,1011.0,2017-03-01 06:16:43.200
5.0,58727.0,25756.0,2.0,4.0,1.0,1.0,8075.0,2017-03-01 06:17:16.800
14.0,121014.0,33115.0,3.0,4.0,3.0,1.0,2360.0,2017-03-01 06:17:50.400
7.0,119224.0,27168.0,1.0,3.0,3.0,1.0,5489.0,2017-03-01 06:18:24.000
16.0,112411.0,42759.0,4.0,5.0,3.0,2.0,929.0,2017-03-01 06:18:57.600
1.0,38417.0,18508.0,1.0,3.0,1.0,1.0,12436.0,2017-03-01 06:19:31.200
7.0,59546.0,31638.0,3.0,3.0,2.0,1.0,6109.0,2017-03-01 06:20:04.800
6.0,72781.0,42210.0,4.0,3.0,1.0,1.0,7745.0,2017-03-01 06:20:38.400
11.0,90825.0,39130.0,3.0,4.0,2.0,2.0,3643.0,2017-03-01 06:21:12.000
18.0,125629.0,33345.0,4.0,5.0,3.0,2.0,-50.0,2017-03-01 06:21:45.600
20.0,167646.0,40761.0,5.0,5.0,3.0,2.0,-495.0,2017-03-01 06:22:19.200
12.0,115622.0,32552.0,2.0,5.0,2.0,2.0,2740.0,2017-03-01 06:22:52.800
2.0,47629.0,19279.0,1.0,3.0,1.0,1.0,11252.0,2017-03-01 06:23:26.400
3.0,61440.0,19203.0,1.0,2.0,1.0,1.0,10417.0,2017-03-01 06:24:00.000
19.0,164919.0,45876.0,4.0,5.0,3.0,2.0,135.0,2017-03-01 06:24:33.600
5.0,75025.0,32844.0,3.0,3.0,1.0,1.0,7208.0,2017-03-01 06:25:07.200
2.0,50802.0,25491.0,1.0,2.0,1.0,1.0,12355.0,2017-03-01 06:25:40.800
15.0,112100.0,36634.0,3.0,5.0,3.0,2.0,1319.0,2017-03-01 06:26:14.400
8.0,100184.0,31844.0,2.0,5.0,2.0,2.0,4297.0,2017-03-01 06:26:48.000
14.0,164216.0,31366.0,1.0,5.0,3.0,2.0,1354.0,2017-03-01 06:27:21.600
3.0,58964.0,28296.0,1.0,3.0,2.0,1.0,11459.0,2017-03-01 06:27:55.200
18.0,160569.0,45925.0,3.0,5.0,3.0,2.0,789.0,2017-03-01 06:28:28.800
16.0,141605.0,37447.0,3.0,5.0,3.0,1.0,1557.0,2017-03-01 06:29:02.400
5.0,84682.0,26155.0,1.0,3.0,1.0,1.0,8863.0,2017-03-01 06:29:36.000
9.0,106841.0,23066.0,1.0,3.0,2.0,1.0,4713.0,2017-03-01 06:30:09.600
10.0,107395.0,37231.0,2.0,4.0,2.0,1.0,5295.0,2017-03-01 06:30:43.200
19.0,106101.0,42631.0,5.0,5.0,2.0,2.0,703.0,2017-03-01 06:31:16.800
6.0,59134.0,24518.0,2.0,4.0,1.0,1.0,7115.0,2017-03-01 06:31:50.400
10.0,61411.0,32885.0,4.0,4.0,2.0,1.0,3919.0,2017-03-01 06:32:24.000
19.0,168712.0,46852.0,5.0,5.0,3.0,2.0,110.0,2017-03-01 06:32:57.600
16.0,93943.0,26037.0,3.0,4.0,3.0,1.0,1876.0,2017-03-01 06:33:31.200
17.0,136869.0,29694.0,2.0,5.0,3.0,2.0,512.0,2017-03-01 06:34:04.800
5.0,54617.0,26012.0,1.0,3.0,2.0,1.0,9936.0,2017-03-01 06:34:38.400
5.0,65477.0,29698.0,1.0,3.0,2.0,1.0,10325.0,2017-03-01 06:35:12.000
5.0,46776.0,32880.0,3.0,3.0,1.0,1.0,8820.0,2017-03-01 06:35:45.600
15.0,130665.0,30719.0,2.0,5.0,2.0,2.0,1542.0,2017-03-01 06:36:19.200
20.0,164213.0,39368.0,2.0,5.0,3.0,2.0,563.0,2017-03-01 06:36:52.800
11.0,93325.0,34776.0,2.0,4.0,2.0,1.0,4831.0,2017-03-01 06:37:26.400
17.0,100818.0,42915.0,5.0,5.0,2.0,2.0,939.0,2017-03-01 06:38:00.000
20.0,157507.0,49071.0,5.0,5.0,3.0,2.0,282.0,2017-03-01 06:38:33.600
3.0,126458.0,36049.0,1.0,3.0,2.0,2.0,9546.0,2017-03-01 06:39:07.200
13.0,144450.0,34434.0,1.0,4.0,3.0,2.0,2610.0,2017-03-01 06:39:40.800
8.0,103141.0,26273.0,1.0,4.0,2.0,1.0,5760.0,2017-03-01 06:40:14.400
7.0,70958.0,37009.0,4.0,4.0,1.0,1.0,6183.0,2017-03-01 06:40:48.000
3.0,96625.0,20353.0,1.0,2.0,2.0,1.0,8238.0,2017-03-01 06:41:21.600
8.0,99412.0,25437.0,1.0,4.0,2.0,1.0,5806.0,2017-03-01 06:41:55.200
20.0,166812.0,45626.0,5.0,5.0,3.0,2.0,-261.0,2017-03-01 06:42:28.800
3.0,50878.0,25860.0,1.0,3.0,1.0,1.0,11886.0,2017-03-01 06:43:02.400
5.0,47657.0,18084.0,1.0,3.0,2.0,1.0,8907.0,2017-03-01 06:43:36.000
15.0,123896.0,31556.0,2.0,5.0,3.0,2.0,1306.0,2017-03-01 06:44:09.600
16.0,117846.0,37705.0,3.0,5.0,3.0,2.0,994.0,2017-03-01 06:44:43.200
16.0,124244.0,38752.0,3.0,5.0,3.0,2.0,906.0,2017-03-01 06:45:16.800
13.0,126101.0,44245.0,4.0,5.0,2.0,1.0,2399.0,2017-03-01 06:45:50.400
4.0,84605.0,36203.0,3.0,4.0,1.0,1.0,7902.0,2017-03-01 06:46:24.000
5.0,82015.0,29108.0,2.0,3.0,2.0,1.0,7149.0,2017-03-01 06:46:57.600
18.0,125973.0,44877.0,5.0,5.0,3.0,2.0,91.0,2017-03-01 06:47:31.200
16.0,105144.0,34370.0,4.0,5.0,3.0,2.0,709.0,2017-03-01 06:48:04.800
18.0,91212.0,44909.0,5.0,5.0,2.0,1.0,1637.0,2017-03-01 06:48:38.400
3.0,60090.0,20036.0,1.0,3.0,1.0,1.0,10080.0,2017-03-01 06:49:12.000
20.0,154788.0,40996.0,5.0,5.0,3.0,2.0,-416.0,2017-03-01 06:49:45.600
7.0,62583.0,25520.0,2.0,4.0,1.0,1.0,7208.0,2017-03-01 06:50:19.200
17.0,90623.0,35539.0,5.0,5.0,2.0,2.0,803.0,2017-03-01 06:50:52.800
15.0,129327.0,25928.0,1.0,5.0,3.0,2.0,1513.0,2017-03-01 06:51:26.400
16.0,107115.0,31742.0,2.0,4.0,3.0,2.0,1707.0,2017-03-01 06:52:00.000
6.0,53776.0,24768.0,2.0,3.0,1.0,1.0,7516.0,2017-03-01 06:52:33.600
20.0,182150.0,42256.0,3.0,5.0,3.0,2.0,213.0,2017-03-01 06:53:07.200
9.0,85426.0,36982.0,4.0,5.0,1.0,1.0,4268.0,2017-03-01 06:53:40.800
19.0,155862.0,45407.0,4.0,5.0,3.0,2.0,100.0,2017-03-01 06:54:14.400
13.0,83819.0,37652.0,4.0,4.0,3.0,1.0,2751.0,2017-03-01 06:54:48.000
11.0,89892.0,31666.0,3.0,4.0,2.0,1.0,3749.0,2017-03-01 06:55:21.600
17.0,112182.0,36932.0,4.0,5.0,3.0,2.0,487.0,2017-03-01 06:55:55.200
16.0,147085.0,26500.0,1.0,4.0,3.0,2.0,1190.0,2017-03-01 06:56:28.800
12.0,88250.0,30631.0,3.0,4.0,2.0,1.0,3406.0,2017-03-01 06:57:02.400
8.0,45037.0,21255.0,2.0,3.0,2.0,1.0,5313.0,2017-03-01 06:57:36.000
6.0,77973.0,24743.0,1.0,3.0,2.0,1.0,7817.0,2017-03-01 06:58:09.600
4.0,58372.0,25123.0,1.0,3.0,2.0,1.0,10052.0,2017-03-01 06:58:43.200
14.0,145100.0,31226.0,1.0,5.0,3.0,2.0,1710.0,2017-03-01 06:59:16.800
8.0,97113.0,24105.0,1.0,3.0,3.0,1.0,5304.0,2017-03-01 06:59:50.400
11.0,134718.0,32740.0,1.0,5.0,3.0,2.0,2785.0,2017-03-01 07:00:24.000
10.0,128843.0,36743.0,2.0,4.0,3.0,1.0,4218.0,2017-03-01 07:00:57.600
11.0,91978.0,36717.0,3.0,4.0,3.0,1.0,3694.0,2017-03-01 07:01:31.200
19.0,128719.0,36860.0,5.0,5.0,3.0,2.0,-381.0,2017-03-01 07:02:04.800
6.0,75613.0,26334.0,1.0,3.0,1.0,1.0,8652.0,2017-03-01 07:02:38.400
11.0,67779.0,30159.0,3.0,4.0,2.0,2.0,3193.0,2017-03-01 07:03:12.000
10.0,127225.0,41196.0,2.0,4.0,2.0,1.0,5345.0,2017-03-01 07:03:45.600
15.0,130205.0,29622.0,2.0,5.0,3.0,2.0,1047.0,2017-03-01 07:04:19.200
20.0,143836.0,42062.0,5.0,5.0,3.0,2.0,-251.0,2017-03-01 07:04:52.800
18.0,105973.0,40041.0,5.0,5.0,3.0,2.0,179.0,2017-03-01 07:05:26.400
14.0,138100.0,32499.0,2.0,5.0,3.0,2.0,1230.0,2017-03-01 07:06:00.000
6.0,98296.0,20070.0,1.0,4.0,1.0,1.0,5991.0,2017-03-01 07:06:33.600
12.0,88583.0,26060.0,2.0,4.0,2.0,2.0,3013.0,2017-03-01 07:07:07.200
8.0,122193.0,38076.0,2.0,4.0,2.0,2.0,4419.0,2017-03-01 07:07:40.800
13.0,95047.0,23105.0,2.0,5.0,2.0,2.0,1726.0,2017-03-01 07:08:14.400
12.0,87679.0,29190.0,2.0,3.0,2.0,1.0,4243.0,2017-03-01 07:08:48.000
10.0,122695.0,33810.0,1.0,4.0,3.0,2.0,4265.0,2017-03-01 07:09:21.600
11.0,143554.0,39815.0,2.0,5.0,3.0,2.0,2443.0,2017-03-01 07:09:55.200
10.0,147953.0,38175.0,1.0,4.0,3.0,2.0,3842.0,2017-03-01 07:10:28.800
12.0,84744.0,23086.0,2.0,4.0,2.0,2.0,2812.0,2017-03-01 07:11:02.400
9.0,108961.0,28560.0,2.0,5.0,2.0,2.0,3229.0,2017-03-01 07:11:36.000
11.0,74986.0,28189.0,3.0,5.0,2.0,1.0,3472.0,2017-03-01 07:12:09.600
13.0,139843.0,40844.0,3.0,5.0,2.0,2.0,1953.0,2017-03-01 07:12:43.200
17.0,143015.0,33144.0,2.0,5.0,3.0,2.0,849.0,2017-03-01 07:13:16.800
13.0,103829.0,34223.0,5.0,5.0,1.0,2.0,1718.0,2017-03-01 07:13:50.400
16.0,150816.0,27047.0,1.0,5.0,3.0,2.0,892.0,2017-03-01 07:14:24.000
1.0,53031.0,19909.0,1.0,2.0,1.0,1.0,11364.0,2017-03-01 07:14:57.600
20.0,156435.0,46973.0,5.0,5.0,3.0,2.0,282.0,2017-03-01 07:15:31.200
11.0,53970.0,26929.0,4.0,3.0,2.0,1.0,3546.0,2017-03-01 07:16:04.800
17.0,125191.0,40611.0,4.0,5.0,3.0,1.0,1019.0,2017-03-01 07:16:38.400
14.0,124826.0,40336.0,4.0,5.0,3.0,2.0,825.0,2017-03-01 07:17:12.000
4.0,58176.0,23046.0,1.0,3.0,1.0,1.0,9913.0,2017-03-01 07:17:45.600
19.0,163983.0,36761.0,3.0,5.0,3.0,2.0,90.0,2017-03-01 07:18:19.200
17.0,117288.0,37139.0,3.0,5.0,3.0,2.0,833.0,2017-03-01 07:18:52.800
8.0,88733.0,25682.0,1.0,4.0,2.0,1.0,6008.0,2017-03-01 07:19:26.400
10.0,118130.0,32916.0,2.0,5.0,3.0,1.0,3779.0,2017-03-01 07:20:00.000
15.0,92416.0,29940.0,4.0,5.0,2.0,1.0,1700.0,2017-03-01 07:20:33.600
18.0,74867.0,38279.0,5.0,4.0,3.0,1.0,1467.0,2017-03-01 07:21:07.200
15.0,134138.0,42508.0,3.0,5.0,3.0,2.0,1159.0,2017-03-01 07:21:40.800
10.0,75556.0,31479.0,3.0,4.0,2.0,1.0,4316.0,2017-03-01 07:22:14.400
2.0,57605.0,21666.0,1.0,2.0,1.0,1.0,11164.0,2017-03-01 07:22:48.000
9.0,97861.0,27754.0,1.0,4.0,3.0,1.0,5357.0,2017-03-01 07:23:21.600
6.0,88903.0,27615.0,2.0,4.0,2.0,2.0,5016.0,2017-03-01 07:23:55.200
9.0,127268.0,37841.0,1.0,4.0,3.0,2.0,4810.0,2017-03-01 07:24:28.800
3.0,50897.0,23234.0,2.0,3.0,1.0,1.0,8916.0,2017-03-01 07:25:02.400
17.0,87655.0,37807.0,4.0,4.0,3.0,1.0,1943.0,2017-03-01 07:25:36.000
5.0,47878.0,36310.0,3.0,3.0,2.0,1.0,9111.0,2017-03-01 07:26:09.600
9.0,113442.0,34249.0,1.0,3.0,3.0,2.0,5538.0,2017-03-01 07:26:43.200
18.0,131567.0,39301.0,4.0,5.0,3.0,2.0,154.0,2017-03-01 07:27:16.800
2.0,76560.0,22437.0,1.0,3.0,2.0,1.0,9674.0,2017-03-01 07:27:50.400
3.0,88261.0,22958.0,1.0,3.0,1.0,1.0,9226.0,2017-03-01 07:28:24.000
13.0,124956.0,36467.0,3.0,5.0,3.0,2.0,1303.0,2017-03-01 07:28:57.600
