hotel,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,y_pred,y_pred_proba,is_canceled,timestamp
0,338,2016,10,41,7,1,2,2,0.0,0,0,56,5,3,0,0,0,0,0,0,0,12.0,,68,3,90.67,0,1,0,0.09925270768086523,0,2016-10-06
0,338,2016,10,41,7,1,2,2,0.0,0,0,135,5,3,0,0,0,0,0,0,0,12.0,,68,3,80.0,0,0,1,0.5240192993887436,1,2016-10-06
0,106,2016,10,41,7,1,2,2,0.0,0,0,66,6,3,0,0,0,0,0,0,0,9.0,,0,2,118.8,0,1,0,0.18787340615905826,1,2016-10-06
0,338,2016,10,41,7,1,2,2,0.0,0,0,135,5,3,0,0,0,0,0,0,0,12.0,,68,3,80.0,0,0,1,0.5240192993887436,1,2016-10-06
0,7,2016,10,41,7,1,2,2,0.0,0,0,59,6,3,0,0,0,3,3,0,0,9.0,,0,2,205.0,0,2,0,0.13180609213107114,0,2016-10-06
0,3,2016,10,41,7,1,2,1,0.0,0,0,135,0,0,0,0,0,3,3,0,0,,153.0,0,2,110.0,0,0,0,0.20194228753941815,1,2016-10-06
0,338,2016,10,41,7,1,2,2,0.0,0,0,135,5,3,0,0,0,0,0,0,0,12.0,,68,3,80.0,0,0,1,0.5240192993887436,1,2016-10-06
0,77,2016,10,41,7,1,2,2,0.0,0,0,59,6,3,0,0,0,3,3,5,0,9.0,,0,2,132.3,0,2,0,0.18276274575546203,0,2016-10-06
0,338,2016,10,41,7,1,2,2,0.0,0,0,135,5,3,0,0,0,0,0,0,0,12.0,,68,3,80.0,0,0,1,0.5240192993887436,1,2016-10-06
0,338,2016,10,41,7,1,2,2,0.0,0,0,56,5,3,0,0,0,0,0,0,0,12.0,,68,3,90.67,0,1,0,0.09925270768086523,0,2016-10-06
0,338,2016,10,41,7,1,2,2,0.0,0,0,56,5,3,0,0,0,0,0,0,0,12.0,,68,3,90.67,0,1,0,0.09925270768086523,0,2016-10-06
0,338,2016,10,41,7,1,2,2,0.0,0,0,56,5,3,0,0,0,0,0,0,0,12.0,,68,3,90.67,0,1,0,0.09925270768086523,0,2016-10-06
0,443,2016,10,41,7,0,2,2,0.0,0,0,135,4,3,0,0,0,0,0,0,1,1.0,,391,2,65.0,0,0,1,0.9772907377026584,1,2016-10-06
0,147,2016,10,41,7,1,2,3,0.0,0,0,59,6,3,0,0,0,3,3,0,0,9.0,,0,2,151.2,0,0,0,0.41416269288852203,0,2016-10-06
0,230,2016,10,41,7,0,2,1,0.0,0,0,51,6,3,0,0,0,0,0,0,0,9.0,,0,2,103.5,0,0,0,0.38256487624967833,1,2016-10-06
0,443,2016,10,41,7,0,2,2,0.0,0,0,135,4,3,0,0,0,0,0,0,1,1.0,,391,2,65.0,0,0,1,0.9772907377026584,1,2016-10-06
0,338,2016,10,41,7,1,2,2,0.0,0,0,56,5,3,0,0,0,0,0,0,0,12.0,,68,3,90.67,0,1,0,0.09925270768086523,0,2016-10-06
0,338,2016,10,41,7,1,2,2,0.0,0,0,56,5,3,0,0,0,0,0,0,0,12.0,,68,3,90.67,0,0,0,0.18418368042840388,0,2016-10-06
0,338,2016,10,41,7,1,2,2,0.0,0,0,56,5,3,0,0,0,0,0,0,0,12.0,,68,3,90.67,0,1,0,0.09925270768086523,0,2016-10-06
0,338,2016,10,41,7,1,2,2,0.0,0,0,56,5,3,0,0,0,0,0,0,0,12.0,,68,3,90.67,0,1,0,0.09925270768086523,0,2016-10-06
0,338,2016,10,41,7,1,2,2,0.0,0,0,47,5,3,0,0,0,0,0,0,0,12.0,,68,3,90.67,0,1,0,0.09925270768086523,0,2016-10-06
0,187,2016,10,41,7,1,2,2,0.0,0,0,56,6,3,0,0,0,0,0,1,0,9.0,,0,2,103.5,0,3,0,0.15205854904219018,0,2016-10-06
0,338,2016,10,41,7,1,2,2,0.0,0,0,56,5,3,0,0,0,0,0,0,0,12.0,,68,3,90.67,0,1,0,0.09925270768086523,0,2016-10-06
0,187,2016,10,41,7,1,2,1,0.0,0,0,56,6,3,0,0,0,0,0,0,0,9.0,,0,2,108.9,0,3,0,0.18787340615905826,0,2016-10-06
0,101,2016,10,41,7,1,2,2,0.0,0,0,25,6,3,0,0,0,0,0,0,0,9.0,,0,2,118.8,0,1,0,0.18787340615905826,0,2016-10-06
0,443,2016,10,41,7,0,2,2,0.0,0,0,135,4,3,0,0,0,0,0,0,1,1.0,,391,2,65.0,0,0,1,0.9772907377026584,1,2016-10-06
0,88,2016,10,41,7,1,2,1,0.0,0,0,133,2,0,0,0,0,0,0,1,0,193.0,,0,3,68.0,0,0,0,0.09987095432437094,0,2016-10-06
0,3,2016,10,41,7,1,2,3,0.0,0,0,51,6,3,0,0,0,0,4,0,0,83.0,,0,2,166.0,0,1,0,0.03447112725047175,0,2016-10-06
0,338,2016,10,41,7,1,2,2,0.0,0,0,135,5,3,0,0,0,0,0,0,0,12.0,,68,3,80.0,0,0,1,0.5240192993887436,1,2016-10-06
0,338,2016,10,41,7,1,2,2,0.0,0,0,135,5,3,0,0,0,0,0,0,0,12.0,,68,3,80.0,0,0,1,0.5240192993887436,1,2016-10-06
0,94,2016,10,41,7,1,2,2,0.0,0,0,59,6,3,0,0,0,0,0,0,0,9.0,,0,2,118.8,0,0,0,0.39462479799022715,1,2016-10-06
0,338,2016,10,41,7,1,2,2,0.0,0,0,135,5,3,0,0,0,0,0,0,0,12.0,,68,3,80.0,0,0,1,0.5240192993887436,1,2016-10-06
0,5,2016,10,41,7,1,2,1,0.0,0,0,72,6,3,0,0,0,0,1,1,0,9.0,,0,2,150.0,0,0,0,0.1307655791964399,0,2016-10-06
0,187,2016,10,41,7,1,2,2,0.0,0,0,56,6,3,0,0,0,0,0,0,0,9.0,,0,2,108.9,0,3,0,0.18787340615905826,0,2016-10-06
0,154,2016,10,41,7,1,2,1,0.0,0,0,81,6,3,0,0,0,0,0,0,0,9.0,,0,2,113.4,0,0,1,0.5235032506299596,1,2016-10-06
0,338,2016,10,41,7,1,2,2,0.0,0,0,56,5,3,0,0,0,0,0,0,0,12.0,,68,3,90.67,0,1,0,0.09925270768086523,0,2016-10-06
0,95,2016,10,41,7,1,2,3,0.0,0,0,169,6,3,0,0,0,3,3,0,0,9.0,,0,2,151.2,0,2,0,0.38027841562363196,0,2016-10-06
0,214,2016,10,41,7,1,2,1,0.0,0,0,43,6,3,0,0,0,0,0,0,0,9.0,,0,2,108.9,0,0,0,0.38256487624967833,1,2016-10-06
0,338,2016,10,41,7,1,2,2,0.0,0,0,135,5,3,0,0,0,0,0,0,0,12.0,,68,3,80.0,0,0,1,0.5240192993887436,1,2016-10-06
0,106,2016,10,41,7,1,2,2,0.0,0,0,66,6,3,0,0,0,0,0,0,0,9.0,,0,2,118.8,0,1,0,0.18787340615905826,1,2016-10-06
0,3,2016,10,41,7,1,2,2,0.0,0,0,43,6,3,0,0,0,6,6,0,0,7.0,,0,2,204.82,0,1,0,0.07138940008283304,0,2016-10-06
0,106,2016,10,41,7,1,2,2,0.0,0,0,66,6,3,0,0,0,0,0,0,0,9.0,,0,2,118.8,0,1,0,0.18787340615905826,1,2016-10-06
0,59,2016,10,41,7,1,2,1,2.0,0,0,31,6,3,0,0,0,5,5,0,0,9.0,,0,2,171.72,0,0,0,0.41416269288852203,1,2016-10-06
0,2,2016,10,41,7,1,2,2,0.0,0,0,123,6,3,0,0,0,0,0,0,0,7.0,,0,2,133.47,0,1,0,0.0968775055220917,0,2016-10-06
0,96,2016,10,41,7,1,2,2,0.0,0,0,25,6,3,0,0,0,0,0,0,0,9.0,,0,2,118.8,0,1,0,0.18787340615905826,1,2016-10-06
0,88,2016,10,41,7,0,2,1,0.0,0,0,133,2,0,0,0,0,0,0,0,0,193.0,,0,3,71.0,0,0,0,0.1679608340009581,0,2016-10-06
0,253,2016,10,41,7,1,2,1,0.0,0,0,100,6,3,0,0,0,3,3,0,0,9.0,,0,3,140.4,0,1,0,0.23255966439521228,0,2016-10-06
0,78,2016,10,41,7,1,2,3,0.0,0,0,29,6,3,0,0,0,3,3,0,0,9.0,,0,2,151.2,0,2,0,0.20056640026291628,0,2016-10-06
0,253,2016,10,41,7,1,2,1,0.0,0,0,100,6,3,0,0,0,3,3,0,0,9.0,,0,3,140.4,0,1,0,0.23255966439521228,0,2016-10-06
0,165,2016,10,41,7,1,2,3,0.0,0,0,123,6,3,0,0,0,3,3,0,0,9.0,,0,2,151.2,0,0,1,0.5068665656519877,1,2016-10-06
0,253,2016,10,41,7,1,2,1,0.0,0,0,100,6,3,0,0,0,3,3,0,0,9.0,,0,3,140.4,0,1,0,0.23255966439521228,0,2016-10-06
0,253,2016,10,41,7,1,2,1,0.0,0,0,100,6,3,0,0,0,3,3,0,0,9.0,,0,3,140.4,0,1,0,0.23255966439521228,0,2016-10-06
0,132,2016,10,41,7,1,2,2,0.0,0,0,43,5,3,0,0,0,0,0,0,0,83.0,,0,2,89.76,0,0,0,0.11128089605339611,0,2016-10-06
0,32,2016,10,41,7,1,2,2,0.0,0,0,43,6,3,0,0,0,3,3,0,0,7.0,,0,2,121.27,0,1,0,0.1282939612278682,0,2016-10-06
0,9,2016,10,41,7,0,2,2,0.0,0,2,15,6,3,0,0,0,3,3,2,0,9.0,,0,2,243.0,0,2,0,0.16494085197447697,0,2016-10-06
0,132,2016,10,41,7,1,2,2,0.0,0,0,123,5,3,0,0,0,0,0,0,0,83.0,,0,2,89.76,0,0,0,0.174260465922104,0,2016-10-06
0,338,2016,10,41,7,1,2,2,0.0,0,0,56,5,3,0,0,0,0,0,0,0,12.0,,68,3,45.33,0,1,0,0.09925270768086523,0,2016-10-06
0,132,2016,10,41,8,2,3,1,0.0,0,0,34,6,3,0,0,0,0,0,0,0,9.0,,0,2,113.4,0,1,0,0.18787340615905826,1,2016-10-07
1,15,2016,10,41,8,0,1,2,0.0,0,0,59,3,1,0,0,0,0,0,0,0,,,0,2,66.0,1,1,0,0.004044599124830844,0,2016-10-07
1,32,2016,10,41,8,2,1,2,0.0,0,0,59,6,3,0,0,0,4,4,0,0,240.0,,0,3,115.33,0,1,0,0.09612892898033493,0,2016-10-07
0,81,2016,10,41,8,2,3,2,0.0,0,0,124,6,3,0,0,0,3,3,0,0,9.0,,0,2,132.3,0,0,1,0.5068665656519877,1,2016-10-07
0,99,2016,10,41,8,2,2,2,0.0,0,0,76,6,3,0,0,0,0,0,0,0,9.0,,0,2,118.8,0,0,0,0.39462479799022715,1,2016-10-07
1,32,2016,10,41,8,2,1,2,0.0,0,0,59,6,3,0,0,0,4,4,0,0,240.0,,0,3,121.33,0,1,0,0.09612892898033493,0,2016-10-07
1,5,2016,10,41,8,1,1,2,0.0,0,2,135,3,1,0,0,0,6,6,1,0,250.0,,0,2,180.0,1,0,0,0.014889718971470256,0,2016-10-07
0,196,2016,10,41,8,1,1,2,0.0,0,0,169,6,3,0,0,0,3,3,0,0,9.0,,0,2,122.4,0,0,1,0.5371084199848322,1,2016-10-07
1,1,2016,10,41,8,0,1,3,1.0,0,0,51,6,3,0,0,0,7,7,0,0,240.0,,0,2,140.0,0,0,0,0.1397351507318627,0,2016-10-07
0,2,2016,10,41,8,2,2,1,0.0,0,0,81,0,0,1,0,1,3,3,2,0,153.0,,0,2,110.0,0,0,0,0.06459911492091046,0,2016-10-07
0,194,2016,10,41,8,2,4,2,0.0,0,3,43,6,3,0,0,0,0,0,0,0,9.0,,0,2,105.6,0,1,0,0.18787340615905826,0,2016-10-07
1,10,2016,10,41,8,0,0,2,0.0,0,0,135,4,0,0,0,0,0,0,2,0,,405.0,0,3,0.0,0,1,0,0.17353096512130933,1,2016-10-07
0,53,2016,10,41,8,3,6,2,0.0,0,0,169,3,1,0,0,0,6,6,0,0,14.0,,0,2,223.2,0,1,0,0.2602581421014321,0,2016-10-07
0,2,2016,10,41,8,0,1,2,1.0,0,0,135,3,1,0,0,0,3,3,0,0,,,0,2,185.0,0,0,0,0.20259941151593805,1,2016-10-07
0,134,2016,10,41,8,1,1,2,0.0,0,0,56,6,3,0,0,0,0,0,4,0,9.0,,0,2,118.8,0,0,0,0.30194618306146176,1,2016-10-07
0,130,2016,10,41,8,1,1,2,0.0,0,0,56,6,3,0,0,0,0,0,0,0,9.0,,0,2,118.8,0,1,0,0.18787340615905826,1,2016-10-07
0,205,2016,10,41,8,1,1,2,0.0,0,3,169,6,3,0,0,0,0,0,0,0,9.0,,0,2,98.1,0,0,1,0.5546615942383619,1,2016-10-07
0,96,2016,10,41,8,1,1,2,0.0,0,0,15,6,3,0,0,0,0,0,0,0,9.0,,0,2,118.8,0,3,0,0.18787340615905826,1,2016-10-07
0,139,2016,10,41,8,2,1,3,0.0,0,0,25,6,3,0,0,0,3,3,0,0,9.0,,0,2,151.2,0,0,0,0.41416269288852203,1,2016-10-07
0,197,2016,10,41,8,2,1,2,0.0,0,0,43,6,3,0,0,0,0,0,0,0,9.0,,0,2,108.9,0,0,0,0.38256487624967833,1,2016-10-07
0,113,2016,10,41,8,2,2,2,2.0,0,0,51,6,3,0,0,0,5,5,0,0,9.0,,0,2,190.8,0,1,0,0.20056640026291628,1,2016-10-07
0,145,2016,10,41,8,2,1,2,0.0,0,3,59,6,3,0,0,0,0,0,0,0,9.0,,0,2,108.0,0,1,0,0.18787340615905826,1,2016-10-07
0,50,2016,10,41,8,2,1,2,0.0,0,0,81,6,3,0,0,0,3,3,0,0,9.0,,0,2,139.5,0,1,0,0.2672721587318196,1,2016-10-07
0,139,2016,10,41,8,2,1,2,0.0,0,0,25,6,3,0,0,0,0,0,0,0,9.0,,0,2,118.8,0,0,0,0.39462479799022715,1,2016-10-07
0,23,2016,10,41,8,2,1,2,0.0,0,0,51,3,1,0,0,0,3,3,0,0,14.0,,0,2,137.38,0,0,0,0.2074562388107145,1,2016-10-07
1,12,2016,10,41,8,0,1,1,0.0,0,0,135,3,1,0,0,0,5,6,0,0,250.0,,0,2,120.0,0,0,0,0.36531541949049656,0,2016-10-07
0,34,2016,10,41,8,2,1,3,0.0,0,0,6,6,3,0,0,0,3,3,0,0,9.0,,0,2,170.4,0,1,0,0.20056640026291628,1,2016-10-07
1,3,2016,10,41,8,0,1,2,0.0,0,0,135,6,3,0,0,0,3,3,0,0,240.0,,0,3,90.0,0,0,0,0.39488073284420916,0,2016-10-07
0,91,2016,10,41,8,2,2,2,0.0,0,0,154,6,3,0,0,0,0,0,0,0,9.0,,0,2,118.8,0,1,0,0.40931755186489266,1,2016-10-07
1,3,2016,10,41,8,0,1,2,0.0,0,0,135,6,3,0,0,0,3,4,0,0,240.0,,0,3,80.0,0,0,0,0.39488073284420916,0,2016-10-07
1,0,2016,10,41,8,0,1,2,0.0,0,0,1,3,1,0,0,0,4,4,0,0,,,0,2,96.0,1,0,0,0.005389770950435607,0,2016-10-07
1,12,2016,10,41,8,0,1,3,1.0,0,0,135,3,1,0,0,0,7,7,0,0,250.0,,0,2,155.0,0,0,0,0.36531541949049656,0,2016-10-07
0,89,2016,10,41,8,2,2,2,0.0,0,0,135,5,3,0,0,0,0,0,0,0,85.0,,0,2,80.75,0,0,1,0.5350851493076021,1,2016-10-07
0,34,2016,10,41,8,2,1,3,0.0,0,0,6,6,3,0,0,0,3,3,0,0,9.0,,0,2,170.4,0,1,0,0.20056640026291628,1,2016-10-07
1,231,2016,10,41,8,2,5,2,0.0,0,0,59,4,1,0,0,0,3,3,0,0,273.0,,0,3,71.36,0,0,0,0.11496349241399485,0,2016-10-07
1,150,2016,10,41,8,2,6,2,0.0,1,0,59,4,1,0,0,0,0,3,2,0,273.0,,0,3,62.75,0,1,0,0.024382016755656388,0,2016-10-07
1,393,2016,10,41,8,2,2,2,0.0,0,2,135,4,3,0,0,0,0,0,0,1,68.0,,0,2,72.0,0,0,1,0.977848667197055,1,2016-10-07
1,393,2016,10,41,8,2,2,2,0.0,0,2,135,4,3,0,0,0,0,0,0,1,68.0,,0,2,72.0,0,0,1,0.977848667197055,1,2016-10-07
0,25,2016,10,41,8,2,1,2,0.0,0,0,56,5,3,0,0,0,0,3,0,0,28.0,,0,2,85.0,0,0,0,0.065833191310857,0,2016-10-07
1,393,2016,10,41,8,2,2,2,0.0,0,2,135,4,3,0,0,0,0,0,0,1,68.0,,0,2,72.0,0,0,1,0.977848667197055,1,2016-10-07
1,393,2016,10,41,8,2,2,2,0.0,0,2,135,4,3,0,0,0,0,0,0,1,68.0,,0,2,72.0,0,0,1,0.977848667197055,1,2016-10-07
1,393,2016,10,41,8,2,2,2,0.0,0,2,135,4,3,0,0,0,0,0,0,1,68.0,,0,2,72.0,0,0,1,0.977848667197055,1,2016-10-07
1,393,2016,10,41,8,2,2,2,0.0,0,2,135,4,3,0,0,0,0,0,0,1,68.0,,0,2,72.0,0,0,1,0.977848667197055,1,2016-10-07
1,393,2016,10,41,8,2,2,2,0.0,0,2,135,4,3,0,0,0,0,0,0,1,68.0,,0,2,72.0,0,0,1,0.977848667197055,1,2016-10-07
1,393,2016,10,41,8,2,2,2,0.0,0,2,135,4,3,0,0,0,0,0,0,1,68.0,,0,2,72.0,0,0,1,0.977848667197055,1,2016-10-07
1,393,2016,10,41,8,2,2,2,0.0,0,2,135,4,3,0,0,0,0,0,0,1,68.0,,0,2,72.0,0,0,1,0.977848667197055,1,2016-10-07
1,393,2016,10,41,8,2,2,2,0.0,0,2,135,4,3,0,0,0,0,0,0,1,68.0,,0,2,72.0,0,0,1,0.977848667197055,1,2016-10-07
1,393,2016,10,41,8,2,2,2,0.0,0,2,135,4,3,0,0,0,0,0,0,1,68.0,,0,2,72.0,0,0,1,0.977848667197055,1,2016-10-07
0,68,2016,10,41,8,2,1,2,1.0,0,0,56,6,3,0,0,0,0,3,0,0,9.0,,0,2,135.0,0,3,0,0.11812461689474878,0,2016-10-07
0,68,2016,10,41,8,2,1,2,1.0,0,0,56,6,3,0,0,0,0,1,0,0,9.0,,0,2,135.0,0,3,0,0.11812461689474878,0,2016-10-07
1,393,2016,10,41,8,2,2,2,0.0,0,2,135,4,3,0,0,0,0,0,0,1,68.0,,0,2,72.0,0,0,1,0.977848667197055,1,2016-10-07
0,45,2016,10,41,8,2,1,3,0.0,0,2,56,6,3,0,0,0,3,3,1,0,83.0,,0,2,185.6,0,0,0,0.1997541809218843,0,2016-10-07
0,203,2016,10,41,8,2,1,2,0.0,0,0,59,5,3,0,0,0,0,0,0,0,79.0,,0,2,87.12,0,0,0,0.11128089605339611,0,2016-10-07
1,393,2016,10,41,8,2,2,2,0.0,0,2,135,4,3,0,0,0,0,0,0,1,68.0,,0,2,72.0,0,0,1,0.977848667197055,1,2016-10-07
0,99,2016,10,41,8,2,2,2,0.0,0,0,43,6,3,0,0,0,0,0,1,0,9.0,,0,2,118.0,0,1,0,0.15205854904219018,0,2016-10-07
0,147,2016,10,41,8,2,2,2,0.0,0,2,51,5,3,0,0,0,0,0,1,0,83.0,,0,2,128.76,0,0,0,0.0752953567343605,0,2016-10-07
0,88,2016,10,41,8,2,2,2,0.0,0,0,76,6,3,0,0,0,3,3,0,0,9.0,,0,2,132.3,0,3,0,0.20056640026291628,0,2016-10-07
1,385,2016,10,41,8,0,1,2,0.0,0,0,135,4,3,0,0,0,0,0,2,2,315.0,,0,3,48.0,0,0,0,0.2285645180841505,1,2016-10-07
1,151,2016,10,41,8,1,1,2,0.0,0,0,25,6,3,0,0,0,0,0,4,0,240.0,,0,2,54.5,0,0,0,0.15984261899884,1,2016-10-07
1,151,2016,10,41,8,1,1,1,0.0,0,0,25,6,3,0,0,0,0,0,4,0,240.0,,0,2,63.5,0,0,0,0.15984261899884,1,2016-10-07
1,19,2016,10,41,8,2,2,2,0.0,0,0,135,4,0,0,0,0,0,0,1,0,,,0,3,55.0,0,0,0,0.27141149588152014,1,2016-10-07
1,151,2016,10,41,8,1,1,2,0.0,0,0,25,6,3,0,0,0,0,0,0,0,240.0,,0,2,63.5,0,0,0,0.22282737418246293,1,2016-10-07
1,393,2016,10,41,8,2,2,2,0.0,0,2,135,4,3,0,0,0,0,0,0,1,68.0,,0,2,72.0,0,0,1,0.977848667197055,1,2016-10-07
1,393,2016,10,41,8,2,2,2,0.0,0,2,135,4,3,0,0,0,0,0,0,1,68.0,,0,2,72.0,0,0,1,0.977848667197055,1,2016-10-07
1,393,2016,10,41,8,2,2,2,0.0,0,2,135,4,3,0,0,0,0,0,0,1,68.0,,0,2,72.0,0,0,1,0.977848667197055,1,2016-10-07
1,393,2016,10,41,8,2,2,2,0.0,0,2,135,4,3,0,0,0,0,0,0,1,68.0,,0,2,72.0,0,0,1,0.977848667197055,1,2016-10-07
1,393,2016,10,41,8,2,2,2,0.0,0,2,135,4,3,0,0,0,0,0,0,1,68.0,,0,2,72.0,0,0,1,0.977848667197055,1,2016-10-07
1,393,2016,10,41,8,2,2,2,0.0,0,2,135,4,3,0,0,0,0,0,0,1,68.0,,0,2,72.0,0,0,1,0.977848667197055,1,2016-10-07
1,393,2016,10,41,8,2,2,2,0.0,0,2,135,4,3,0,0,0,0,0,0,1,68.0,,0,2,72.0,0,0,1,0.977848667197055,1,2016-10-07
1,393,2016,10,41,8,2,2,2,0.0,0,2,135,4,3,0,0,0,0,0,0,1,68.0,,0,2,72.0,0,0,1,0.977848667197055,1,2016-10-07
1,393,2016,10,41,8,2,2,2,0.0,0,2,135,4,3,0,0,0,0,0,0,1,68.0,,0,2,72.0,0,0,1,0.977848667197055,1,2016-10-07
1,56,2016,10,41,8,2,2,2,0.0,0,0,51,6,3,0,0,0,0,0,0,0,240.0,,0,2,79.0,0,0,0,0.22282737418246293,1,2016-10-07
0,180,2016,10,41,8,2,1,3,0.0,0,0,12,6,3,0,0,0,3,4,0,0,9.0,,0,2,141.3,0,3,0,0.20056640026291628,0,2016-10-07
0,35,2016,10,41,8,2,1,2,0.0,0,0,76,6,3,0,0,0,3,3,0,0,9.0,,0,2,151.5,0,1,0,0.20056640026291628,0,2016-10-07
0,2,2016,10,41,8,1,1,1,0.0,0,0,15,6,3,0,0,0,0,0,0,0,9.0,,0,2,160.0,0,2,0,0.10781084557173959,0,2016-10-07
0,17,2016,10,41,8,1,1,2,0.0,0,0,51,5,3,0,0,0,0,3,0,0,28.0,,0,2,85.0,0,0,0,0.065833191310857,0,2016-10-07
0,16,2016,10,41,8,2,1,1,0.0,0,0,12,0,0,0,0,0,0,0,2,0,,153.0,0,2,95.0,0,0,0,0.05146503173317806,0,2016-10-07
0,163,2016,10,41,8,1,1,1,0.0,0,3,169,6,3,0,0,0,0,3,2,0,7.0,,0,2,91.63,0,1,0,0.15405607634961635,0,2016-10-07
1,368,2016,10,41,8,4,10,2,0.0,0,2,135,5,3,0,0,0,0,0,1,0,143.0,,0,0,61.2,0,0,0,0.4069604050614677,1,2016-10-07
0,51,2016,10,41,8,1,1,2,0.0,0,0,123,6,3,0,0,0,3,3,0,0,9.0,,0,2,139.5,0,1,0,0.2672721587318196,0,2016-10-07
0,75,2016,10,41,8,1,1,3,0.0,0,0,43,6,3,0,0,0,3,3,1,0,9.0,,0,2,151.2,0,1,0,0.18276274575546203,0,2016-10-07
0,28,2016,10,41,8,1,1,2,0.0,0,0,15,6,3,0,0,0,4,5,0,0,86.0,,0,2,171.87,0,0,0,0.2464989600307543,0,2016-10-07
0,28,2016,10,41,8,1,1,3,0.0,0,0,15,6,3,0,0,0,3,3,0,0,86.0,,0,2,121.47,0,0,0,0.2464989600307543,0,2016-10-07
0,0,2016,10,41,8,1,1,2,0.0,0,3,169,6,3,0,0,0,0,2,0,0,152.0,,0,2,87.2,0,0,0,0.09668506778177262,0,2016-10-07
0,28,2016,10,41,8,1,1,2,0.0,0,0,15,6,3,0,0,0,4,6,0,0,86.0,,0,2,171.87,0,0,0,0.2464989600307543,0,2016-10-07
0,16,2016,10,41,8,1,1,2,0.0,0,0,56,5,3,0,0,0,0,0,0,0,28.0,,0,2,85.0,0,1,0,0.06401863615933845,0,2016-10-07
0,75,2016,10,41,8,1,1,3,0.0,0,0,43,6,3,0,0,0,3,3,0,0,9.0,,0,2,151.2,0,1,0,0.20056640026291628,0,2016-10-07
0,89,2016,10,41,8,2,2,2,0.0,0,0,29,6,3,0,0,0,1,1,1,0,9.0,,0,2,108.0,0,3,0,0.18276274575546203,0,2016-10-07
1,360,2016,10,41,8,4,6,2,0.0,0,0,59,4,0,0,0,0,4,4,2,0,,223.0,0,3,91.8,0,0,0,0.055900294542869225,0,2016-10-07
1,360,2016,10,41,8,3,6,2,0.0,0,0,59,4,0,0,0,0,0,3,4,0,,223.0,0,3,72.0,1,1,0,0.0016943657563461474,0,2016-10-07
1,393,2016,10,41,8,2,2,2,0.0,0,2,135,4,3,0,0,0,0,0,0,1,68.0,,0,2,72.0,0,0,1,0.977848667197055,1,2016-10-07
1,393,2016,10,41,8,2,2,2,0.0,0,2,135,4,3,0,0,0,0,0,0,1,68.0,,0,2,72.0,0,0,1,0.977848667197055,1,2016-10-07
0,93,2016,10,41,8,2,1,2,0.0,0,3,56,6,3,0,0,0,0,0,0,0,7.0,,0,2,79.0,0,1,0,0.11949113530588015,0,2016-10-07
0,94,2016,10,41,8,2,1,1,0.0,0,0,81,6,3,0,0,0,0,0,1,0,9.0,,0,2,111.33,0,1,0,0.23208941137826086,0,2016-10-07
0,11,2016,10,41,8,2,1,2,0.0,0,0,51,6,3,0,0,0,0,0,0,0,83.0,,0,2,122.13,0,0,0,0.2103731900993526,0,2016-10-07
1,393,2016,10,41,8,2,2,2,0.0,0,2,135,4,3,0,0,0,0,0,0,1,68.0,,0,2,72.0,0,0,1,0.977848667197055,1,2016-10-07
1,360,2016,10,41,8,4,6,2,0.0,0,0,59,4,0,0,0,0,0,5,2,0,,223.0,0,3,88.4,1,0,0,0.0028006104778339085,0,2016-10-07
1,393,2016,10,41,8,2,2,2,0.0,0,2,135,4,3,0,0,0,0,0,0,1,68.0,,0,2,72.0,0,0,1,0.977848667197055,1,2016-10-07
1,393,2016,10,41,8,2,2,2,0.0,0,2,135,4,3,0,0,0,0,0,0,1,68.0,,0,2,72.0,0,0,1,0.977848667197055,1,2016-10-07
1,151,2016,10,41,8,1,1,2,0.0,0,0,25,6,3,0,0,0,0,0,4,0,240.0,,0,2,54.5,0,0,0,0.15984261899884,1,2016-10-07
1,151,2016,10,41,8,1,1,1,0.0,0,0,25,6,3,0,0,0,0,0,0,0,240.0,,0,3,63.5,0,0,0,0.21522964753693943,1,2016-10-07
1,134,2016,10,41,8,1,1,1,0.0,0,0,25,6,3,0,0,0,0,0,0,0,240.0,,0,3,63.5,0,0,0,0.21522964753693943,1,2016-10-07
1,48,2016,10,41,8,2,1,2,0.0,0,2,133,6,3,0,0,0,4,4,0,0,240.0,,0,2,139.0,0,2,0,0.15691835711047036,1,2016-10-07
1,315,2016,10,41,8,3,6,2,0.0,0,0,135,4,1,0,0,0,4,4,0,0,273.0,,0,3,64.8,0,0,0,0.49364330212672025,1,2016-10-07
1,393,2016,10,41,8,2,2,2,0.0,0,2,135,4,3,0,0,0,0,0,0,1,68.0,,0,2,72.0,0,0,1,0.977848667197055,1,2016-10-07
0,88,2016,10,41,8,2,2,0,2.0,0,0,29,6,3,0,0,0,1,1,0,0,9.0,,0,2,108.0,0,3,0,0.20056640026291628,0,2016-10-07
0,151,2016,10,41,8,2,2,2,0.0,0,0,43,3,1,0,0,0,0,0,0,0,14.0,,0,2,108.0,0,0,0,0.1909521337541148,0,2016-10-07
